Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
-1,$78K - $122K (Glassdoor est.),-1,3.6,-1,-1,"Indianapolis, IN","Size
51 to 200 Employees",,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
$1 to $5 million (USD)"
Data Scientist,$81K - $121K (Glassdoor est.),"About Us

Be a part of a winning team that provides technical solutions with integrity. Cortina is a government contractor providing technical professional services. But we are so much more than that!

Cortina is very proud of the reach-back it offers to the local community. Not only that, we LOVE our employees and do all we can to ensure they have a great work experience. Come join a company that believes in being a part of something bigger than themselves!

Responsibilities:









Show More
Report",3.6,"Cortina Solutions
4.8","Colorado Springs, CO","Colorado Springs, CO","Size
1 to 50 Employees",,"Founded
2012","Type
Company - Private","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Lead Data Scientist,Employer Provided Salary:$190K,"About us:
Chief is changing the face of leadership. Our mission: build the most powerful network focused on connecting and supporting women leaders. Our members are VP and C-level executives across every industry who are leading their companies today and building a more equitable tomorrow. Chief was recently recognized as one of Fast Company's Most Innovative Companies of 2021, and you can read more about us in Forbes or watch us on the Today Show.
Launched in early 2019, Chief is a Series B stage start-up backed by General Catalyst, Inspired Capital, Primary Ventures, CapitalG, and other top-tier investors. The Chief network includes 12,000+ members from across the United States and United Kingdom. We are headquartered in New York City with additional Flagship spaces in Los Angeles, Chicago, San Francisco, and London.

Show More
Report",3.6,"Chief
3.3","New York, NY",-1,"Size
51 to 200 Employees",-1,"Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
-1,-1,-1,3.6,-1,-1,"Washington, DC","Size
51 to 200 Employees",,"Founded
2009","Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting"
Data Scientist,Employer Provided Salary:$60.00 - $74.00 Per Hour,"Magnit Direct Sourcing on behalf of Toyota is currently hiring for a Data Scientist role for a temporary, hybrid (one day onsite) assignment in Plano, TX.
This position is a 12-month assignment, with potential to extend and with a pay range of $60- 74/Hr. Benefits: Medical, Dental, Vision, 401K.
Data Scientist
Responsibilities:
This position will provide customer and marketing insight to the stakeholders through analysis, research, and modeling.
Provide analytical support to the organization by leveraging data mining tools and analytical methodologies
Assist in data modeling and analysis to determine key customer insights, drive business strategies, and maximize ROI

Show More
Report",3.6,"Pro Unlimited
3.8","Plano, TX",-1,"Size
1001 to 5000 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,-1,"Summit Technologies, Inc. is seeking a Data Scientist for a newly awarded 5-year contract. In this position you will turn complex data sets into useful information to solve global challenges. You will focus on the development of Analytics, Knowledge Management artifacts, Information Sharing tools, Data Transformation, and Malware Analysis. This position is located in Fort Meade, MD and requires a TS/SCI security clearance w/ NSA Full Scope Poly.

Duties and Responsibilities:
Devise strategies for extracting meaning and value from large datasets.
Use analytic modeling, statistical analysis, programming (coding), or another appropriate scientific method to develop and implement methods for exploring and assessing large datasets, in various states of organization, cleanliness, and structure that account for the unique features and limitations inherent to key intelligence community data holdings.
Employ some combination of the following areas:



If you feel you are qualified and want to be considered for this position, please supply the following to: e7uegqkrage8z3g6ixc5kxt8xr@crelate.net , and please put the job number 6428 in the subject line:

Summit Technologies Inc. appreciates your interest. We will contact the best matching prospects and will consider you for future opportunities. We will not submit your resume without your prior knowledge and consent. We are an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, disability or veteran status.
Show More
Report",3.6,"Summit Technologies, Inc.
5.0","Fort Meade, MD","Fort Meade, MD",-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,$72K - $112K (Glassdoor est.),"SHIFT: No Weekends
SCHEDULE: Full-time

Candidates must live in or be willing to relocate to the Louisville, KY area. This position allows for a hybrid work from home and in office schedule.
Introduction
Galen College of Nursing is a vibrant and growing, single-purpose nursing college focused on expanding access to quality nursing education. Our culture is at the forefront of everything we do. Galen's fundamental goals are to be the best place for nursing education and the best place to work and one cannot be true without the other.


Galen College of Nursing is looking for a Data Scientist to continuously improve the student experience in an exceptional learning environment. To accomplish this, we rely on data driven decision making and innovation. The role requires working closely with others, frequently in a matrixed environment, and with little supervision. 'Self-starters' who are proficient in problem solving and capable of bringing clarity to complex situations are encouraged to apply. Galen places an emphasis on teamwork, so social and interpersonal skills are equally important as technical capability. The position requires that one stay well-informed of technological advancements and be proficient at putting new innovations into effective practice.


Responsibilities:

Show More
Report",3.6,"Galen College of Nursing
3.3","Louisville, KY","Louisville, KY","Size
501 to 1000 Employees",,"Type
College / University","Industry
Colleges & Universities","Sector
Education","Revenue
$1 to $5 million (USD)"
Data Scientist,Employer Provided Salary:$110K - $120K,"Title: Data Science Opportunity Opportunity Description:
Ideal Candidate:
6+ years of relevant advanced analytics experience in Retail, or CPG industries. Other B2C domains can be considered
Experience in managing, cleaning and analyzing large datasets using tools like Python
Experience in using multiple advanced analytics techniques or machine learning algorithms
Experience in handling client calls and working independently with clients
Understanding of consumer businesses such as Retail
Knowledge of working across multiple data types and files like flat files, RDBMS files; multiple data platforms (SQL Server, Teradata, Hadoop, Spark); on premise or on the cloud
Show More
Report",3.6,"Quinnox
3.7","Chicago, IL",-1,"Size
1001 to 5000 Employees",-1,"Founded
2002","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
-1,$82K - $133K (Glassdoor est.),-1,3.6,-1,-1,"Chantilly, VA","Size
51 to 200 Employees",,"Founded
1998","Type
Company - Private","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist,-1,"About the Role
We are seeking a data scientist who loves to face new challenges, build solutions from the ground up, and constantly develop with the latest technology. You should be passionate about digging through data, looking for insights, uncovering trends, collaborating with your peers, delivering models, communicating the results, diving into emerging technology domains, and constantly bringing new and exciting ideas to the team. You will interact with a multidisciplinary team of software developers, product managers, and engineers all over the world to tackle interesting problems in a wide variety of financial domains.
Who We Are
Finastra’s Global Innovation Lab was founded on a simple idea: to push technology boundaries and build the future of finance. From ideation to proof of concepts to fully productized models, the Innovation Lab team is responsible for cutting edge research and development in artificial intelligence, blockchain, cryptocurrency, decentralized finance, and is always pushing development for creating the next great frontier of finance. In a fast-paced environment, we venture into the unknown, develop with the latest algorithms and technology, and collaborate to innovate. We treat data science as a team sport and leverage the diverse skillset of the team to constantly prototype and bring new solutions to market.
Show More
Report",3.6,"Finastra
3.8","Atlanta, GA",-1,-1,"Founded
2017",-1,-1,-1,-1
-1,-1,-1,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
Excel Expert Recovery Analyst/Data Scientist,$54K - $83K (Glassdoor est.),"We are seeking an Excel expert with additional general technology knowledge and expertise to run our suite of proprietary Excel-based software. Candidates can have any education background but a degree in computer science, data science, and/or finance is a plus. Extreme location and hours flexibility, and commission component of compensation plan can result in extremely lucrative position for high achievers. Excellent performers will have extreme growth and management opportunities as well.
Position Details
Responsibilities
Execute proprietary Excel-based software suite on large data sets and analyze and submit results to clients
Show More
Report",3.6,"Ed Mehlman and Associates
2.3","Houston, TX","Houston, TX","Size
1 to 50 Employees",,"Founded
1984","Type
Private Practice / Firm","Industry
Accounting & Tax","Sector
Financial Services"
Senior Data Scientist,$97K - $143K (Glassdoor est.),"About CREF

CREF (Corporate Real Estate & Facilities) is a fully integrated global corporate real estate & facilities management firm that manages all aspects of institutional real estate and facilities.

CREF was formed with one single objective - to help organizations more efficiently and productively manage their real estate assets. Realizing the regulatory and management complexity of overseeing diverse real estate portfolios, CREF has attracted a team of over 150 leading real estate professionals who specialize in all aspects of real estate and facilities management.

Relying on decades of institutional knowledge, we have developed proprietary web-based technologies to provide our clients with up to the minute assessments of what is happening in their real estate portfolio, avoid surprises and maximize the value of their real estate assets.

















Show More
Report",3.6,"CREF
5.0","Dallas, TX","Dallas, TX","Size
1 to 50 Employees",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
-1,$112K - $181K (Glassdoor est.),-1,3.6,-1,-1,"Oakland, CA","Size
501 to 1000 Employees",,"Founded
2014","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Jr Intel AI and Machine Learning Data Scientist - Python | R - TS/SCI w. Poly - Federal Teams,$95K - $149K (Glassdoor est.),"In this age of disruption, organizations need to navigate the future with confidence by tapping into the power of data analytics, robotics, and cognitive technologies such as Artificial Intelligence (AI).

Our Strategy & Analytics portfolio helps clients leverage rigorous analytical capabilities and a pragmatic mindset to solve the most complex of problems. Play a key role in helping to our clients uncover hidden relationships from vast troves of data and transforming the Government and Public Services marketplace.

Work you'll do:

Deloitte is looking for a Data Scientist to join our team and help accelerate a federal mission client's discovery and delivery of identity and network-based intelligence insights to counter national security threats and malicious actors.

Our Data Scientists apply advanced exploitation methods, models, and emerging technologies and work side-by-side with mission customers and fellow analytics team members to drive data science support to the entire intelligence cycle.











#LI-BL2
Show More
Report",3.6,"Deloitte
4.1","Rosslyn, VA",-1,"Size
10000+ Employees",,"Founded
1850","Type
Company - Private","Industry
Accounting & Tax","Sector
Financial Services"
Data Scientist,$90K - $139K (Glassdoor est.),"Exponent is a leading engineering and scientific consulting firm that brings together more than 90 different disciplines to solve the most pressing and complicated challenges facing stakeholders today. Our vision is to engage the brightest scientists and engineers to empower clients with solutions for a safe, healthy, sustainable and technologically complex world. We leverage over 50 years of experience in analyzing accidents and failures to advise clients as they innovate their technologically complex products and processes, ensure the safety and health of their users, and address the challenges of sustainability.
We offer opportunities for you to expand your engineering or scientific knowledge amidst experts from top programs at over 500 universities. At Exponent, you will apply your experience, technical skills, and prior academic research to a fulfilling career in consulting. You will have the opportunity to develop continuously through formal and informal development programs, coaching and mentoring, and involvement in a wide array of projects. We are excited about your interest in joining our growing team!
Show More
Report",3.6,"Exponent
3.6","Bowie, MD","Bowie, MD","Size
1001 to 5000 Employees",,"Founded
1967","Type
Company - Public","Industry
Business Consulting","Sector
Management & Consulting"
Data Scientist / Python Programmer,-1,"DATA SCIENTIST / PYTHON PROGRAMMER
Concurrent Technologies Corporation
Location (Northern Virginia)
Minimum Clearance Required: TS/SCI with Polygraph
Clearance Level Must Be Able to Obtain: TS/SCI with Polygraph
CTC is looking for talented data scientists with python programming skills who are excited about manipulating large amounts of structured and unstructured data sets into useful information to solve critical intelligence community (IC) problems. You'll write scripts to integrate data, conduct exploratory data analysis to discover hidden patterns, apply machine learning to train predictive models, and use the right combination of tools to transform that set of disparate data points into objective answers that help mission partners make informed decisions. You'll provide the customer with a deep understanding of their data, what it all means, and how they can best use it.










Show More
Report",3.6,"Concurrent Technologies Corporation
4.1",Virginia,-1,-1,"Founded
1987",-1,-1,-1,-1
Sr. Data Scientist,$89K - $126K (Glassdoor est.),"Abiomed is a pioneer and global leader in healthcare technology and innovation, with a mission of Recovering Hearts & Saving Lives. With corporate headquarters in Danvers, Massachusetts, and offices in Baltimore, MD, Woburn, MA, Aachen & Berlin, Germany and Tokyo, Japan, Abiomed’s 2,000 employees form one of the fastest growing medical device companies in the world. We attract and retain exceptional talent with our collaborative culture, passion for our work, and a strong commitment to employee professional development.

Patients First | Innovation | Winning Culture | Heart Recovery

Abiomed is seeking a highly motivated Data Scientist for our Market Intelligence & Data Analytics team, with experience in advanced data science and analytics techniques and methodologies to collaborate with internal stakeholders and advance the market and clinical analytics maturity across the enterprise. You will help us implement robust data analytics solutions and disseminating actionable insights to stakeholders. Your work will enable team to advance Abiomed’s “patients first” culture and competitive position in the market. will serve as the company’s analytic center of excellence, bringing expertise on business intelligence and data science.





Show More
Report",3.6,"Abiomed
3.6","Danvers, MA","Danvers, MA","Size
1001 to 5000 Employees",,"Founded
1981","Type
Company - Public","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
-1,-1,-1,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
Health Data Scientist,$82K - $127K (Glassdoor est.),"Job no: 524398
Work type: Administrative & Professional
Senior management: College of Science
Department: Statistics
Location: Roanoke, Virginia
Categories: Research / Scientific
Job Description
On a daily basis the candidate may be required to extend knowledge in the application of data analysis and predictive modeling to common healthcare datatypes and outcomes. Qualified candidates should have demonstrated experience in developing statistical analysis plans, applying Bayesian statistical methods, classical parametric modelling, and contemporary data driven approaches, including generalized linear and nonlinear approaches, to predict clinical outcomes from health records and administrative claims data, and preparing summary reports and presentations for relevant stakeholders. Special consideration will be given for direct experience in identifying, analyzing, and predicting hospital readmission events as defined and described in CMS’s Hospital Readmissions Reduction Program (HRRP).

Healthcare Data Scientist Responsibilities: Performing relevant literature searches and developing hypothesis driven analytic plans; Compiling and organizing healthcare data, including electronic health records, ICD diagnosis, procedural, and pharmacy claims data, laboratory results data, and patient demographic data; Designing, developing, and deploying predictive statistical models using healthcare data to predict relevant clinical and administrative outcomes in a secure and scalable environment; Collaborating with clinical and administrative teams to define business objectives and tailor analysis to measurable and durable performance metrics; Contributing to final predictive modeling recommendations and disseminating results to relevant stakeholders.




Show More
Report",3.6,"Virginia Tech
4.3","Roanoke, VA","Roanoke, VA","Size
5001 to 10000 Employees",,"Founded
1872","Type
College / University","Industry
Colleges & Universities","Sector
Education"
Data Scientist,$79K - $120K (Glassdoor est.),"Data Scientist
Annapolis Junction, MD
TS/SCI w/ Polygraph Required

Working with an agile team, developing next-generation tradecraft to meet the mission's most pressing cybersecurity needs. Responsibilities include collaborating with mission stakeholders and other technical team members, developing and documenting analytical tradecraft, recommending technical implementation paths for identified tradecraft, recommending visualization techniques for complex result sets, and prototyping and analysis-of-alternatives (AoA) to aide technical leaders in their decision making.

Qualification Requirements::
Bachelor's degree or higher from an accredited college or university in a quantitative discipline (e.g., statistics, mathematics, operations research, engineering or computer science).

LufCo provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
Show More
Report",4.3,"LufCo
4.9","Annapolis Junction, MD","Annapolis Junction, MD","Size
1 to 50 Employees",,"Founded
2004","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist II,Employer Provided Salary:$80K - $108K,"Department Summary:
DISH is a Fortune 250 company with more than $15 billion in annual revenue that continues to redefine the communications industry. Our legacy is innovation and a willingness to challenge the status quo, including reinventing ourselves. We disrupted the pay-TV industry in the mid-90s with the launch of the DISH satellite TV service, taking on some of the largest U.S. corporations in the process, and grew to be the fourth-largest pay-TV provider. We also pioneered the first live, internet-delivered TV service – Sling TV – that bucks traditional pay-TV norms and gives consumers a truly new way to access and watch television.

Now we have our sights set on upending the wireless industry and unseating the entrenched incumbent carriers.

We are driven by curiosity, pride, adventure, and a desire to win – it’s in our DNA. We’re looking for people with boundless energy, intelligence, and an overwhelming need to achieve to join our team as we embark on the next chapter of our story.

Job Duties and Responsibilities:



Skills, Experience and Requirements:
Benefits:

Salary Range: USD $80000.00 - $108000.00 / Year
Show More
Report",4.3,"DISH
3.1","Englewood, CO",-1,"Size
10000+ Employees",-1,"Founded
1980","Type
Company - Public","Industry
Cable, Internet & Telephone Providers","Sector
Telecommunications"
Data Scientist,$88K - $131K (Glassdoor est.),"Context Labs is seeking a Data Scientist to support the deployment of Context Labs’ Decarbonization as a Service™ platform, built on our Immutably™ Data Fabric technology. The candidate will perform research and analysis required by customer projects to deploy data-driven business products related to greenhouse gas mitigation within the energy industry. Responsibilities include the design and implementation of pipelines for ingestion, provenance, visualization, and analysis of data from a wide variety of data sources, building and testing predictive models using machine learning and advanced statistics, with a strong emphasis on the latter. This is a diverse role requiring skills from software development to applied mathematics and statistics. This role will report to the Chief Data & Analytics Officer.

Responsibilities









Show More
Report",4.3,Context Labs,"Cambridge, MA","Cambridge, MA","Size
51 to 200 Employees",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,$74K - $113K (Glassdoor est.),"Reno, NV
ADM is seeking candidates for the position of Data Scientist to assist and lead in the evaluation of energy efficiency programs.
ADM is a professional service corporation providing energy efficiency program evaluation and research for electric and gas utilities and other clients across North America for over 40 years. Our evaluations are a critical aspect of energy efficiency program design and implementation; we collaborate with clients and program implementation contractors to achieve real-time, transparent evaluation. Our collaborative approach is an integral part of successful programs that decrease ratepayer energy bills while also achieving environmental goals such as deferring fossil fuel power plant projects.
ADM is based out of Sacramento, CA, with satellite offices in Fremont, CA, and Reno, NV. We have remote staff working all over the country and currently provide each employee the opportunity to develop an in-office/work from home schedule that best fits their lifestyle, client needs, and career development. Because ADM clients expect us to be expert consultants in the energy efficiency field, this position will likely require a significant amount of on-the-job learning which may require an in-office schedule during the first year of employment for the candidate to be successful.
Show More
Report",4.3,"ADM Associates
3.6","Reno, NV","Reno, NV","Size
1 to 50 Employees",,"Founded
1979","Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting"
"Data Scientist, Advanced Data Analytics",$95K - $129K (Glassdoor est.),"Job Description:
Position Description
You will engage in data exploration, modeling, and research to augment the investment process within the Asset Management business. As part of this process, you’ll leverage new techniques and methods as well as alternative data sources to add value to the portfolios. This includes carrying out analysis in partnership with research analysts, portfolio managers or other investment professionals on individual credits, sectors, asset classes, portfolios, strategies, or other domains of research.
This position is based in Boston, MA and this individual will ideally spend one day per week in our Merrimack, NH office.


Show More
Report",4.3,"Fidelity Investments
4.3","Boston, MA",-1,"Size
10000+ Employees",,"Founded
1946","Type
Company - Private","Industry
Investment & Asset Management","Sector
Financial Services"
"Senior Data Scientist, Machine Learning: Platform",$113K - $165K (Glassdoor est.),"At Rockstar Games, we create world-class entertainment experiences.
A career at Rockstar Games is about being part of a team working on some of the most creatively rewarding and ambitious projects to be found in any entertainment medium. You would be welcomed to a dedicated and inclusive environment where you can learn and collaborate with some of the most talented people in the industry.
Rockstar San Diego is on the lookout for talented Data Scientists with strong software development skills who possess a passion for both games, and big data.
This is a full-time permanent position based out of Rockstar's unique game development studio in Carlsbad, CA.
WHAT WE DO

Show More
Report",4.3,"Rockstar Games
4.4","San Diego, CA","San Diego, CA","Size
1001 to 5000 Employees",,"Founded
1998","Type
Subsidiary or Business Segment","Industry
Video Game Publishing","Sector
Media & Communication"
Data Scientist,Employer Provided Salary:$87K - $128K,"Data Scientist
Location
New York , United States
Your job
Munich Re Specialty Insurance (MRSI) provides extensive, specialty property and casualty insurance solutions to customers through select brokers, Managing General Agents, program administrators, cover holders and insurtech partners. Products include: property, casualty, professional liability and other specialty insurance solutions. Our comprehensive, customized solutions are provided by A+ rated carriers and are tailored to clients’ needs. We offer superior service levels, industry-recognized underwriting and claims expertise and innovative approaches to complex and evolving risks.

Munich Re Specialty Insurance (MRSI) is a description for the insurance business operations of affiliated companies in the Munich Re Group that share a common directive to offer and deliver specialty property and casualty insurance products and services in North America. For more information on MRSI, including licensing, regulatory-required, and other information on the operating companies, visit https://www.munichre.com/us-non-life/en/general/munich-re-specialty-insurance-disclosures.html.
Munich Engine is a strategic innovation initiative of Munich Re which operates in two locations, Munich and New York City. The goal is to rethink underwriting and create an advanced next generation risk assessment engine. Munich Engine combines traditional actuarial methods with new machine learning capabilities and applying it on traditional and non-traditional data.

Our Data Science team builds models and new functionality which are core to our product. In the role of the Data Scientist, you will collaborate closely with underwriters, actuaries, our software and data engineers, and with relevant analytics teams across the globe in Germany, US and UK . You will apply advanced Machine Learning methods to build software solutions to solve our client’s most urgent problems.

We expect from you a high ability to work independently, a high level of motivation as well as a proactive approach to achieving our ambitious goals of Munich Engine. We are looking for a candidate who is excited about the rare opportunity to help us build not only a product but a whole new business model.

Your Job:
Qualifications : *Please include a link to your github profile with your application if available.

First and foremost, you will demonstrate a constant drive to add value to your team through your energy, enthusiasm and initiative. In addition, we are looking for the following qualifications:
The Company is open to considering candidates in numerous locations, including NYC. The salary range posted below applies to the Company’s NYC location.

The base salary range anticipated for this position is $86,900-127,500, plus opportunity for company bonus based upon a percentage of eligible pay. In addition, the company makes available a variety of benefits to employees, including health insurance coverage, an employee wellness program, life and disability insurance, 401k match, retirement savings plan, paid holidays and paid time off (PTO).

The salary estimate displayed represents the typical salary range for candidates hired in this position in NYC. Factors that may be used to determine your actual salary include your specific skills, how many years of experience you have and comparison to other employees already in this role. Most candidates will start in the bottom half of the range.

We shape the future by offering employees the competitive framework to realize their personal and professional potential; if you are driven to take your career to the next level, it’s time to join Munich Re.


At Munich Re US, we see Diversity and Inclusion as a solution to the challenges and opportunities all around us. Our goal is to foster an inclusive culture and build a workforce that reflects the customers we serve and the communities in which we live and work. We strive to provide a workplace where all of our colleagues feel respected, valued and empowered to achieve their very best every day. We recruit and develop talent with a focus on providing our customers the most innovative products and services.

We are an equal opportunity employer. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.



Show More
Report",4.3,"Munich Re America
4.3","New York, NY",-1,"Size
10000+ Employees",-1,"Founded
1880","Type
Company - Public","Industry
Insurance Carriers","Sector
Insurance"
Data Analyst/Scientist,-1,"Overview:
Position Summary:

The Data Science team is looking for a Data Analyst who will be responsible for working closely with the Data Platform teams to design, develop and maintain metrics, reports, analyses and dashboards. The ideal candidate will bring expertise in making complex data understandable, usable and accessible to our customers and leadership. You will decide which visualizations will make the most impact in deriving meaningful insights and provide actionable intelligence.
Experience with Python and SQL are required.
Your Impact:
Wear multiple hats as a data engineer, a visualization designer and a data analyst.





Show More
Report",4.3,"HealthEdge
3.9",Remote,-1,-1,"Founded
2004",-1,-1,-1,-1
Data Mining Specialist,-1,"Job Information
Industry
Health Care
Work Experience
1-3 years
Remote Job

















































































Show More
Report",4.3,"Extend Your Team
4.6",Remote,-1,-1,"Founded
2020",-1,-1,-1,-1
-1,-1,-1,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
Data Scientist,$83K - $123K (Glassdoor est.),"We are looking for strong experience in Python, AWS, Machine Learning/Data Science, CI/CD integration and the ability work with cross functional team. The work will also involve building and incorporate automated unit & integration tests into the Data science platform
Show More
Report",4.3,"Eureka Infotech
4.7","Hicksville, NY","Beaverton, OR","Size
1 to 50 Employees",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Engineer / ETL Engineer,-1,"Data Engineer / ETL Engineer - US Citizenship Required (Must be a current resident of one of the following states: VA, MD, DC, PA, FL, NC, TX, ID, CO, or UT

i3, LLC is in search of a Data Engineer / ETL Engineer to support the mission of the Offices of Inspectors General (OIG). The OIG's Pandemic Response Accountability Committee (PRAC) has established the Pandemic Response Center of Excellence (PACE) contract and analytical platform for the purpose of conducting data analysis and visualization; sharing leading practices; providing tools and services; and providing investigative intelligence.

Who We Seek:
Passion Seekers. You genuinely care about the work that you do and its impact on the company and our customers.
Self-Starters. You're a go-getter who isn't afraid to step up and take on any task and see through completion.



i3, LLC is an SBA certified 8(a), minority-owned and small disadvantaged business (SDB) founded in 2014. We are a leader in providing software engineering, big data analytics and visualization, artificial intelligence and machine learning solutions, DevSecOps, data center operations support, and cloud migration for our law enforcement and national security customers. We are proud to be ISO 9001:2015 certified, a Microsoft Gold Data Analytics partner, and a certified Great Place to Work! We treasure our employees and treat them like family, providing them with competitive salaries, generous 401K matching, fully paid medical benefits, referral bonuses, performance incentives, technical certification fee reimbursements, and 26 days a year of paid holidays and vacation.

i3, LLC has extensive experience in delivering technology services with exceptional integrity, quality, and value to customers that include the Federal Bureau of Investigation, the Department of Justice, the Office of the Inspector General, the Defense Intelligence Agency, the Department of the Interior, the Department of State, National Oceanic and Atmospheric Administration, the Office of the Director of National Intelligence, and a variety of state and county level law enforcement agencies, among others.

An Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
Show More
Report",4.3,"i3 Consulting
2.9",Remote,-1,-1,"Founded
2006",-1,-1,-1,-1
Data Scientist,$89K - $127K (Glassdoor est.),"Job Classification:
Technology - Engineering & Cloud
EMPLOYER:
PGIM, INC.
TITLE :
Data Scientist
LOCATION:
Newark, NJ

Show More
Report",4.3,"PGIM Investments
4.1","Newark, NJ",-1,"Size
1001 to 5000 Employees",,"Founded
2001","Type
Company - Public","Industry
Investment & Asset Management","Sector
Financial Services"
Mathematics Statistician or Statistician (Data Scientist) 12 Month Register Direct Hire,Employer Provided Salary:$69K - $158K,"Duties
WHAT IS THE LARGE BUSINESS AND INTERNATIONAL (LB&I) DIVISION?
WHAT IS THE RESEARCH, APPLIED ANALYTICS, & STATISTICS (RAAS) DIVISION?
A description of the business units can be found at: https://www.jobs.irs.gov/about/who/business-divisions

Vacancies will be filled in the following specialty areas: Large Business and International (LB&I), and Research, Applied Analytics and Statistics (RAAS)

The following are the duties of this position at the full working level. If this vacancy includes more than one grade and you are selected at a lower grade level, you will have the opportunity to learn to perform these duties and receive training to help you grow in this position.



















































Show More
Report",4.3,"US Internal Revenue Service
3.6","Birmingham, AL",-1,"Size
Unknown",-1,"Founded
1862","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
Remote Data Scientist - MB,$86K - $119K (Glassdoor est.),"Position Summary:

The Data Scientist is part of a Global Data and Analytics Center of Excellence, which provides design, development, consulting, and support services to various international markets. The Data Scientist will analyze data to identify relevant patterns and trends that can be leveraged to improve our business. Using these insights, the role will develop and implement advanced analytics solutions that deliver significant cost savings and/or drive new business opportunities for the organization.

Position Responsibilities may include, but not limited to:
Build and use business subject matter expertise around domains of data through heavy collaboration with business subject matter experts. Develop a thorough understanding of business challenges and business opportunities that can be addressed through analytics solutions.









Show More
Report",4.3,"Martin Brower
3.5","Rosemont, IL","Rosemont, IL","Size
10000+ Employees",,"Founded
1956","Type
Subsidiary or Business Segment","Industry
Taxi & Car Services","Sector
Transportation & Logistics"
1202WFH-1434 Data Scientist - Senior,-1,"Clearance Level: Secret
US Citizenship: Required
Job Classification: Regular Full-time
Location: Work from Home
Years of Experience: 5-7 Years of relative working experience
Education Level: Bachelor's Degree required; Experience may be considered in place of education requirement.
Position Description:
Show More
Report",4.3,"Global InfoTek, Inc.
4.6",Remote,-1,-1,"Type
Company - Private",-1,-1,-1,-1
Predictive Modeling - Data Scientist (Hybrid),$70K - $104K (Glassdoor est.),"At FCCI, we focus on creating connections and building lasting relationships. Our people truly make the difference. Are you a dedicated team player who thrives in a diverse, innovative and upbeat culture? Do you have strong team working skills, possess technical excellence, have a desire for continuous learning and have compassion and respect for others? If so, FCCI Insurance Group is the company for you!
Come join our growing organization and talented team! FCCI’s Predictive Modeler/Data Scientist will perform hands-on predictive modeling and in-depth analysis to guide and support strategic business decisions as FCCI continues to grow within our markets. In this role, you will organize, analyze and execute all phases of quantitative research projects, identifying the business problem, data exploration and modeling. Further, perform financial and business modeling to contribute to operational and financial decisions, as well as evaluate the business implications of strategic initiatives, service model changes, and/or changes in the market or regulatory environment. Working alongside our collaborative and creative team of Actuaries and Data Scientists, the selected individual will develop and apply complex predictive models using multiple statistical and machine learning techniques, as well as develop new tools and methods to enhance model results. Position can be located at any FCCI office location, including our corporate headquarters in Sarasota, FL or regional offices in Richardson, TX, Indianapolis, IN, Ridgeland, MS, Lake Mary, FL, Glen Allen, VA, or Lawrenceville, GA. FCCI offers a hybrid remote work arrangement. If interested, you can opt to work (3) days in the office and (2) days working remote.

Required
Preferred
Show More
Report",4.3,"FCCI Services Inc.
3.8","Sarasota, FL","Sarasota, FL","Size
501 to 1000 Employees",,"Founded
1959","Type
Company - Private","Industry
Insurance Carriers","Sector
Insurance"
