Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$82K - $124K (Glassdoor est.),"Tomorrow.io is an innovative company on a mission to transform how everyone and every business can manage weather and climate related challenges. We have assembled a brilliant team with a positive and collaborative culture that is disrupting the weather enterprise through innovation. The data science team is at the forefront of this innovation while having a culture of truly making an impact in an inclusive environment that puts people first. This role joins a stellar and fun team advancing the state-of-the-art at the intersection of data science and weather…and soon energy!

As a Data Scientists, you will...
Have 1-3 years of real-world data science experience using Python with applications in the energy sector





Show More
Report",3.7,"Tomorrow.io
4.3","Boston, MA","Boston, MA","Size
51 to 200 Employees",,"Founded
2015","Type
Company - Private","Industry
Research & Development","Sector
Management & Consulting"
"Data Scientist I, Product Analytics",Employer Provided Salary:$115K - $151K,"Hi, we're Oscar. We're hiring a Data Scientist I to join our Product Analytics team.
Oscar is the first health insurance company built around a full stack technology platform and a focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.
About the role:
+Oscar is Oscar's software platform and Campaign Builder is a tool that providers, payers, and partners use to engage with their members and customers. The Data Scientist I, Product Analytics will play a critical role in developing the data pipeline management and reporting infrastructure for +Oscar Campaign Builder clients. Additionally, they'll partner with the Customer Success function to conduct outcomes analytics and reporting based on client needs and interest.
Show More
Report",3.7,"Oscar Health
3.5","New York, NY",-1,"Size
1001 to 5000 Employees",-1,"Founded
2012","Type
Company - Public","Industry
Insurance Agencies & Brokerages","Sector
Insurance"
Data Scientist - remote,-1,"Kershner Trading Group is a leading proprietary trading and technology firm, headquartered in Austin, Texas with offices in midtown Manhattan, NY and Chicago, IL. We provide capital and infrastructure to in-house quantitative and discretionary traders. We currently have an opening for a Data Scientist to work in our Austin, TX location or remotely.

Responsibilities:
Work with a team of Data Scientists to analyze data and create intraday algorithmic trading strategies
Provide valuable input to software engineers in order to enhance our back testing engine and data analysis tools for predictive model analysis
Collaborate with the team in order to enhance the trading software, reduce slippage and increase model efficiency

Preferred Qualifications

What's in it for you?

Show More
Report",3.7,"Kershner Trading
3.6","Austin, TX",-1,-1,"Type
Company - Private",-1,-1,-1,-1
Junior Data Scientist,-1,"You will collaborate with the brightest technical minds in building futuristic products, researching groundbreaking concepts, and influencing new ideas to transform retail. If you want to make meaningful contributions and reinvent the retail space that will impact millions of guests, Target is for you.
About This Opportunity: Responsible for the development of high performance, distributed computing tasks using Big Data technologies such as Hadoop, NoSQL, text mining and other distributed environment technologies based on the needs of the organization. Designs and drives the creation of new standards and best practices in the use of statistical data modeling, big data and optimization tools. Deploy data-science and technology based algorithmic solutions to address business needs for our customers Utilize recommender systems, collaborative filtering techniques, propensity modeling to drive our customer's business priorities
Qualifications: Msc - Statistics / Math or PhD in any stream
Experience : 0 to 2 years
Requirements
Experience / Strong Knowledge of Regression/Linear Analysis
Familiarity with any of Deep Learning, Distributed RF, Generalized Linear Model,K-Mean and naive Bayes
Familiarity with designing algorithms on Hadoop ecosystem
Experience / Strong Knowledge with recommendation systems
A strong passion for empirical research and for answering hard questions with data
Excellent written and verbal communication skills

Show More
Report",3.7,ANALYTOS,"Austin, TX",-1,-1,-1,-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$140K - $180K,"Snapshot
We are a highly innovative AI startup that builds products and solutions from the ground up while using cutting-edge technology. We are seeking a data scientist with machine learning and Python experience to work with our team to develop our products for predictive maintenance (PMX) and digital signals processing (DSP).
Qualifications
Bachelor’s degree or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)
2+ years of experience in Python data science stack: NumPy, Pandas, scikit-learn, TensorFlow/PyTorch, PySpark, Dask, Matplotlib, Seaborn, Bokeh, etc.
A strong sense of ownership and accountability; eagerness to learn skills as needed by business focus
Excellent written and verbal communication skills. Comfortable with public speaking and presenting to executives


Show More
Report",3.7,"PUTNAM RECRUITING GROUP
5.0",Remote,-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,$87K - $131K (Glassdoor est.),"Job Title: Data Scientist
Reports To: VP of Data Science
FLSA Status: Exempt
DeepHealth is a Cambridge, MA-based subsidiary of RadNet, Inc and is a leading developer of artificial intelligence (AI) for medical imaging interpretation. Our mission at DeepHealth is to enable the best care by providing products that clinicians and patients can trust, through rigorous science, and clinical integration.
Job Summary
The Data Scientist is responsible for maximizing the value of rich date resources available. This person will independently investigate and derive actionable insights to drive improvement for research and development and for the clinical deployment of DeepHealth products.
Show More
Report",3.7,"DeepHealth
4.0","Cambridge, MA","Cambridge, MA","Size
Unknown",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,-1,"Source Systems is now inviting the brightest, creative and passionate minds to become a part of our Data Scientist Internship Program. Work with our industry experts to gain unrivaled knowledge at both the strategic level (generating bold and innovative ideas for data science-driven growth) and at the tactical level across multiple teams (building and testing hypotheses, creating predictive analytics models, incorporating findings into proof points supporting product launches). These invaluable experiences will greatly increase your skills and value to employers. We know what it takes to leverage powerful data systems that are used to provide important results for company planning and key decision making.
Job Description
A position at Source Systems is a rich experience that cannot be duplicated in any other learning/working environment. We are looking for a Data Scientist Intern that helps us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high-quality prediction systems integrated with our products.

Show More
Report",3.7,"Source Enterprises
2.2","New York, NY",-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"Passionate about development in leading technologies? Looking to become a major player on a diverse team in your next career adventure? Koddi Data Scientists drive innovation by embracing challenges and leveraging decision science to solve complex problems in adtech. In this position, you will be responsible for designing, building, and deploying complex systems to model and glean useful insights from billions of rows of data. You will inform decisions based on complex statistical modeling using machine learning, optimizing and forecasting algorithms powered by industry-leading technologies.
WHAT YOU WILL DO
Build production grade models on large-scale datasets to optimize marketing performance by utilizing advanced statistical modeling, machine learning, and optimization and marketing science research
Use models to address key growth challenges and provide meaningful insights on problems such as cross-channel optimization, targeting optimization, and A/B testing



Show More
Report",3.7,"Koddi
4.5",Remote,-1,-1,"Founded
2013",-1,-1,-1,-1
Data Scientist (Entry Level),$59K - $91K (Glassdoor est.),"Battelle delivers when others can’t. We conduct research and development, manage national laboratories, design and manufacture products and deliver critical services for our clients—whether they are a multi-national corporation, a small start-up or a government agency.

We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply.
Job Summary
We are currently seeking a Machine Learning Scientist. This position is located in Egg Harbor Township, NJ.











Show More
Report",3.7,"Battelle
3.8","Egg Harbor Township, NJ",-1,"Size
1001 to 5000 Employees",,"Founded
1929","Type
Nonprofit Organization","Industry
Research & Development","Sector
Management & Consulting"
Data Scientist,$110K - $158K (Glassdoor est.),"At Moove It we design, develop, and deploy custom software solutions for organizations that want to make an impact through technology. Being officially recognized as a Great Place To Work in LATAM, we offer the perfect balance between work and fulfilling life. Here you can develop your passions and form strong relationships. Moove It is your opportunity to leave your mark in creating a better world for everyone, working on international projects that have a positive impact on our society.
Our fast-growing AI & Machine Learning Studio is looking for a new teammate!
We're excited to offer this opportunity to join our team. Take a look at the details of this position and apply if you feel you're a good fit. We look forward to receiving your application.
Show More
Report",3.7,"Moove-it
4.3","San Francisco, CA","San Francisco, CA","Size
51 to 200 Employees",,"Founded
2006","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,-1,"Job Summary:
WHO ARE WE?
Live Nation Entertainment is the world’s leading live entertainment company, comprised of global market leaders: Ticketmaster, Live Nation Concerts, and Live Nation Media & Sponsorship. Ticketmaster is the global leader in event ticketing with over 500 million tickets sold annually and more than 12,000 clients worldwide. Live Nation Concerts is the largest provider of live entertainment in the world promoting more than 40,000 shows and 100+ festivals annually for nearly 4,000 artists in over 40 countries. These businesses allow Live Nation Media & Sponsorship to create strategic music marketing programs that connect over 1,000 brands with the 98 million fans that attend Live Nation Entertainment events each year. For additional information, visit www.livenationentertainment.com .



Show More
Report",3.7,"Live Nation
4.1","New York, NY",-1,-1,"Founded
2005",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$40.55 - $85.09 Per Hour,"Hi,
Hope you are in fine spirits of health! My name is Aakash Manocha and I am working at ALPHA SILICON. We are headquartered in Santa Clara, CA serving customers nationwide in the United States.
We have the following Job opening-
Position: Data Scientist / Machine Learning Ops.
Location: Raritan,NJ. (Day 1 Onsite - Hybrid)
Type of Hire: long term Contract.


Show More
Report",3.7,"Alpha Silicon
4.1","Jersey City, NJ",-1,"Size
51 to 200 Employees",-1,"Founded
2017","Type
Company - Private","Industry
HR Consulting","Sector
Human Resources & Staffing"
Data Scientist,$77K - $116K (Glassdoor est.),"Hi,
Greetings from Zllius Inc!
We have an urgent opening for the role Data Scientist If interested, revert me back with your Updated resume, along with contact details, work authorization.
Job Role: Data Scientist
Duration: Long-Term
Position Type: W2/ 1099
Visa: Any - H1B Transfer - OPT - CPT
Show More
Report",3.7,ZLLIUS INC.,"Chicago, IL","Chicago, IL","Size
Unknown",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,Employer Provided Salary:$60.00 - $65.00 Per Hour,"Client - Apple
Location - Elk Grove, CA
Position Title - Data Scientist
Job Description:
""Looking for Data scientist in Elk Grove, CA
* Use Tableau to create visualizations
* Use SQL to build tables
* Use python to manipulate and analyze data
Show More
Report",3.7,Tech brothers info services,"Elk Grove, CA",-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist (Remote),-1,"About us :

From building entire infrastructures or platforms to solving complex IT challenges, Cambridge Technology helps businesses accelerate their digital transformation and become an AI-first business. With over 20 years of expertise as a technology services company, we enable our customers to stay ahead of the curve by helping them figure out the perfect approach, solutions, and ecosystem for their business. Our experts help customers leverage the right AI, big data, cloud solutions, and intelligent platforms that will help them become and stay relevant in a rapidly changing world.

CT Labs is currently looking for highly motivated individuals.








Show More
Report",3.7,"Cambridge Technology Enterprises (CTE)
3.6",Remote,-1,-1,"Founded
1999",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$130K - $300K,"About PerfectRec
PerfectRec is a machine-learning powered decision engine focused on helping people find good, personalized recommendations without exhaustive research. We are starting with electronics, then other products such as cars and clothing, but ultimately we'll expand into other, more complicated decisions such as where to live or work. (Since you're reading this, our non-ML based recommendation is that you really consider working here.)

We are starting with smartphones, laptops and other consumer electronics since there is an immediate and growing need for reliable recommendations for these products. Spammy search results, fake reviews, and paid affiliate sites make it nearly impossible to get an honest and relevant product recommendation. Finding the right item to meet your unique needs is tricky. And making the wrong choice based on bad information is a frustrating waste of time and money. We hope to attract billions of users, collectively save them billions and billions of hours on their product searches, and provide a similar amount of value by guiding our users to the right products for themselves.

Show More
Report",3.7,PerfectRec,"Seattle, WA",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,Employer Provided Salary:$78K - $192K,"Job description
ROLE AND RESPONSIBILITIES
We are looking for a Data Scientist who will support a variety of AI applications and projects.
The ideal candidate is skilled at using large data sets to find opportunities for process optimization, and using models to test the effectiveness of different courses of action.
The ideal candidate will be expected to:
1. Create new AI & ML use case implementations based on client data and problem statements
2. Have strong experience using a variety of data mining & analysis methods, using a variety of data tools to build, implement & execute models & simulations


Show More
Report",3.7,LEAZ EDUTECH OPC PVT LTD,Remote,-1,-1,-1,-1,-1,-1,-1
Jr. Data Scientist / Analyst - 114038,Employer Provided Salary:$55K - $60K,"Basic knowledge on ETL code development and SQL/No-SQL databases
Able to develop flowcharts, layouts and documentation to identify requirements and solutions.
Understanding end to end credit disbursing process and developing solutions for shortcomings on Python.
Write well designed, testable code for credit underwriting and business analysis.
Deploy programs and evaluate user feedback
Basic understanding of ML Algorithms, data structures and backend process on database level
Communication and client-facing skills.
Show More
Report",3.7,"i28 technologies corporation
4.2","Lorain, OH",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Industry
Accounting & Tax","Sector
Financial Services","Revenue
Less than $1 million (USD)"
Data Scientist,Employer Provided Salary:$85K - $127K,"You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll work with dynamic colleagues - experts in their fields - who are eager to share their knowledge with you. Your leaders will inspire and help you reach your potential and soar to new heights. Every day, you'll have new and exciting opportunities to make life brighter for our Clients - who are at the heart of everything we do. Discover how you can make a difference in the lives of individuals, families and communities around the world.
Job Description:
This role will provide advanced analytics support within the Business Analytics function that applies the power of data with machine learning to improve business outcomes across the Health and Risk Solutions business. This role is expected to work closely with the other functional teams, in particular the Pricing, Underwriting, and Clinical teams. This position reports to the Director, Advanced Risk Analytics within the Health and Risk Solutions business. Responsibilities include helping to develop and monitor predictive models to support our pricing, underwriting and clinical review processes, as assigned. Additional responsibilities may include applying machine learning techniques to streamline and automate aspects of these processes, and promoting a culture of data-driven, risk-based decisions.












Advanced Analytics
Show More
Report",3.7,"Sun Life
3.8","Wellesley Hills, MA",-1,"Size
10000+ Employees",-1,"Founded
1865","Type
Company - Public","Industry
Insurance Carriers","Sector
Insurance"
Associate Data Scientist,-1,"For more than 170 years, The Hanover has been committed to delivering on our promises and being there when it matters the most. We live our values every day, demonstrating we CARE through our values, ESG initiatives and IDE journey.

Our Data Science team is currently seeking an Associate Data Scientist.

This is a full time, exempt role.

POSITION OVERVIEW:
The Data Scientist designs, implements, and evaluates advanced statistical models, machine learning algorithms, and tools for application in the business’s most complex issues. The Data Scientist builds econometric and statistical models for various problems inclusive of projections, classification, clustering, pattern analysis, sampling, simulations, and so forth. In this capacity, the Data Scientist researches new ways for predicting and modeling end-user behavior as well as investigating data summarization and visualization techniques for conveying key applied analytics findings. The Data Scientist also performs ad-hoc data mining and exploratory statistics tasks on very large data sets related to the business’s strategies. In this capacity, the Data Scientist will also prepare reports and presentations for senior data scientists and relevant stakeholders that will give insights for departmental as well as business-wide decision making.





It’s not just a job, it’s a career, and we are here to support you every step of the way. We want you to be successful and fulfilled. Through on-the-job experiences, personalized coaching and our robust learning and development programs, we encourage you – at every level – to grow and develop.


We offer comprehensive benefits to help you be healthy, build financial security, and balance work and home life. At The Hanover, you’ll enjoy what you do and have the support you need to succeed.



The Hanover values diversity in the workplace and among our customers. The company provides equal opportunity for employment and promotion to all qualified employees and applicants on the basis of experience, training, education, and ability to do the available work without regard to race, religion, color, age, sex/gender, sexual orientation, national origin, gender identity, disability, marital status, veteran status, genetic information, ancestry or any other status protected by law.

Furthermore, The Hanover Insurance Group is committed to providing an equal opportunity workplace that is free of discrimination and harassment based on national origin, race, color, religion, gender, ancestry, age, sexual orientation, gender identity, disability, marital status, veteran status, genetic information or any other status protected by law.”

As an equal opportunity employer, Hanover does not discriminate against qualified individuals with disabilities. Individuals with disabilities who wish to request a reasonable accommodation to participate in the job application or interview process, or to perform essential job functions, should contact us at: HRServices@hanover.com and include the link of the job posting in which you are interested.


To view our privacy policy and online privacy statement, click here.

To see the types of information we may collect from applicants and employees and how we use it, please click here.
Show More
Report",3.7,"The Hanover Insurance Group
4.1",Remote,-1,-1,"Founded
1852",-1,-1,-1,-1
Data Scientist - Marketing,$114K - $165K (Glassdoor est.),"#TeamNextdoor
Nextdoor is where you connect to the neighborhoods that matter to you so you can belong. Our purpose is to cultivate a kinder world where everyone has a neighborhood they can rely on.
Neighbors around the world turn to Nextdoor daily to receive trusted information, give and get help, get things done, and build real-world connections with those nearby — neighbors, businesses, and public services. Today, neighbors rely on Nextdoor in more than 300,000 neighborhoods across 11 countries.
Meet Your Future Neighbors
At Nextdoor, our Growth Marketing team is charged with driving member growth and revenues from businesses advertising on the platform. This team has a Marketing Science function which utilizes the analytical horsepower of data science focused purely on new customer growth on the platform. We are looking for a data scientist to grow the team and increase our ability to support the optimization of growth marketing decisions.
Show More
Report",3.7,"Nextdoor
4.0","San Francisco, CA","San Francisco, CA","Size
501 to 1000 Employees",,"Founded
2010","Type
Company - Public","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,Employer Provided Salary:$83K - $133K,"Duties
The duties described are for the full-performance level. At developmental grade levels, assignments will be of more limited scope, performed with less independence and limited complexity.
The duties may include, but are not limited to:
Use their proficiency in programming language to provide computational and technical expertise to the APHIS WS ARP team on issues related to data integration, analysis, and reporting.
Serve on ARP IT Technical Advisory Groups, representing the WS Program's needs for database development, data integration, reporting, data governance, big data principles, and data visualization.






































Show More
Report",3.7,"US Animal and Plant Health Inspection Service
4.1","Wallops Island, VA",-1,"Size
5001 to 10000 Employees",-1,"Founded
1976","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
Data Scientist,Employer Provided Salary:$40.00 - $45.00 Per Hour,"Nexlogica is seeking a highly skilled and motivated Data Scientist. The ideal candidate will have a minimum of 3-5 years of experience, a Master's or PhD in Statistics, Mathematics, Computer Science or another quantitative field, and a deep understanding of machine learning techniques and advanced statistical concepts.
Key Responsibilities:
Analyze large and complex datasets using a variety of machine learning techniques, including clustering, decision tree learning, artificial neural networks, and others.
Apply advanced statistical techniques and concepts, such as regression analysis, properties of distributions, and statistical tests to extract meaningful insights from data.
Design and implement data models to support decision making and drive business outcomes.
Show More
Report",3.7,Nexlogica,"Plano, TX",-1,"Size
51 to 200 Employees",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist - Risk & Analytics,-1,"NinjaHoldings was founded in 2017 by a team seeking to revolutionize the way everyday Americans interact with financial services. Through our CreditNinja and NinjaCard brands, we empower people overlooked by traditional financial institutions to take control of their finances via a full suite of digital banking and lending products, providing incentives and rewards along the way as we guide them on a path to financial improvement. Through our NinjaEdge brand, we help companies better understand their customers by offering a package of bespoke underwriting, fraud detection, and analytics services. With offices in Chicago, Miami, and around the world through the power of remote work, we are a lean and innovative team always seeking like-minded talent to join us in our fight to disrupt consumer finance.
Key Responsibilities:
Build predictive models to optimize lending decisions by using advanced statistical modeling and simulation techniques


Show More
Report",3.7,"NinjaHoldings
4.1",Remote,-1,-1,"Founded
2017",-1,-1,-1,-1
Data Scientist I,$90K - $137K (Glassdoor est.),"Position Title Data Scientist I
Salary: 62k-98k
Department : IT
Location: Position is Remote/Hybrid
Reports to: Senior Data Scientist
Schedule: Mon-Fri 9am-5pm EST
Job summary
As a Data Engineer I, you will work with supervision to build and maintain data infrastructure, pipelines, and structures to generate business insights and to enable data driven decision making.
Data Engineers help us design, maintain, and improve our analytics infrastructure. You will help to support and extend the organization’s data warehouse, implement new data feeds and integrations and contribute to the organization’s evolving data infrastructure needs as they emerge. You will deal with technical aspects of AWS infrastructure (Database Migration Service, Lambda, RDS Databases and AWS networking concepts). And support the integration of this infrastructure with contact center and CRM systems such as Genesys Cloud and Salesforce as well as with BI and analytics tools.

Show More
Report",3.7,"Vibrant Emotional Health
2.5","New York, NY","New York, NY","Size
201 to 500 Employees",,"Type
Nonprofit Organization","Industry
Civic & Social Services","Sector
Nonprofit & NGO","Revenue
$5 to $25 million (USD)"
Data Scientist,Employer Provided Salary:$80.00 Per Hour,"Job Description
We are seeking a Data Scientist to join our team for an opportunity with our client, UHC. You must be adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. You must have experience in using a variety of data mining/data analysis methods, using a variety of data tools, building, and implementing models, using/creating algorithms, and creating/running simulations. You must have an ability to drive business results with their data-based insights. You must be comfortable working with a wide range of stakeholders and functional teams. We are looking for a confident, skilled, and energetic resource to compliment a blended team and provide quality service to our client.
Applicant must have permanent work status in the U.S.
Show More
Report",3.7,Embel Assist,Remote,-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,$79K - $117K (Glassdoor est.),"An Inspire data scientist will have the opportunity to work on various data science projects across the Inspire Brands portfolio (Arby’s, Baskin-Robbins, Buffalo Wild Wings, Dunkin', Jimmy John’s and SONIC). This role will facilitate the end-to-end development, testing, and monitoring of analytical models for one or multiple of our brands.

RESPONSIBILITIES
Research and develop statistical learning models for data analysis
Collaborate with product management and engineering departments to understand company needs and devise possible solutions
Keep up-to-date with the latest technology trends
Communicate results and ideas to key decision-makers

Show More
Report",3.7,"Inspire Brands
3.5","Atlanta, GA",-1,"Size
10000+ Employees",,"Founded
2018","Type
Company - Private","Industry
Restaurants & Cafes","Sector
Restaurants & Food Service"
"Data Scientist, CV/NLP",Employer Provided Salary:$68K - $191K,"About Ancestry:
When you join Ancestry, you join a human-centered company where every person’s story is important. We believe that by discovering the struggles and triumphs of our past, we can foster deeper bonds and more meaningful connections among families and communities. Our talented team of scientists, engineers, genealogists, historians, and storytellers is dedicated to empowering customers around the world from all backgrounds on their journeys of personal discovery.
With more than 30+ billion digitized global historical records, 125+ million family trees, and 22+ million people in our growing AncestryDNA database, Ancestry helps customers discover their family story and gain a new level of understanding about their lives. Passionate about dedicating your work to enriching people’s lives? You belong at Ancestry.




Show More
Report",3.7,"Ancestry
3.7",Remote,-1,"Size
1001 to 5000 Employees",-1,"Founded
1985","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,Employer Provided Salary:$110K - $130K,"Perfect Position for you || Global Financial Company || Just Check it out!!!
Position Title: Junior Data Scientist
Location: Jersey city, NJ, Hybrid
Position Type: Full-Time
Interview Process: Webcam/Skype
RESPONSIBILITIES:
Work with Product Management to define requirements and identify data for new data products
Create complex SQL queries that aggregate, anonymize, and analyze data
Show More
Report",3.7,"Info Origin Inc
2.8","Jersey City, NJ",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,$85K - $137K (Glassdoor est.),"Data Scientist
Who We Are:
Ipsos is one of the world’s largest research companies and currently the only one primarily managed by researchers, ranking as a #1 full-service research organization for four consecutive years. With over 75 different data-driven solutions, and presence in 90 markets, Ipsos brings together research, implementation, methodological, and subject-matter experts from around the world, combining thematic and technical experts to deliver top-quality research and insights. Simply speaking, we help the biggest companies solve some of their biggest problems, serving more than 5000 clients across the globe by providing research, data, and insights on their target markets. And, we’re proud to share we’ve received our Great Place to Work Certification for 2022!




Required Skills

Required Experience
Show More
Report",3.7,"Ipsos North America
3.6","Culver City, CA","Culver City, CA","Size
10000+ Employees",,"Founded
1975","Type
Company - Public","Industry
Business Consulting","Sector
Management & Consulting"
Data Scientist - Islamic Law,Employer Provided Salary:$40.00 - $48.00 Per Hour,"This is a fully remote 3-month part-time contract position that could be renewed up to 1 year. Work week is 3-4 hrs per day - 17.5 hrs per week.
Our client is a Higher Ed institution in Boston with a prestigious law school with a history of both teaching and research.
Job Summary:
The Program in Islamic Law at the Law School and its SHARIAsource Lab is looking for a researcher and data scientist/ software engineer in its Lab to imagine and build innovative digital tools that will chart the future of research in Islamic law and history. At the SHARIA source Lab, and in collaboration with related initiatives, we design and advance web applications, AI/NLP tools, and related data science tools to accelerate research on available Islamic law texts at the school (open-access) and elsewhere (libraries, databases, individual researchers). Working in coordination with the Program and Lab director on each project, Prof. Intisar Rabb, the research data scientist will work actively to advance designated projects in line with our mission: to provide resources and promote research in the academic study of Islamic law, and to facilitate new insights in Islamic law and history with the use of data science tools.










This is a remote position.
Show More
Report",-1,Millennial Tech,"Boston, MA",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Entry Specialist,Employer Provided Salary:$30K - $35K,"Note: While this is a fully remote position, we can only consider those whose legal residence is in Texas, Colorado, Maryland, Missouri, Virginia, and Illinois.

Juristat does not outsource hiring or work with third-party recruiters. All correspondence related to this position will come from a Juristat hiring manager with a Juristat email address.
This is an entry-level position with a salary range of $30-$35k/year, plus overtime (not required). There is room for potential growth into leadership, training/development, technical, or revenue positions. We pride ourselves on our positive work culture and DEI initiatives. See our DEI page on our website here for more. We offer a fully remote work environment, flexible work times, unlimited PTO, multiple health insurance plan choices, a 401k, and company-funded equipment.
Show More
Report",-1,"Juristat
4.1",Remote,-1,"Size
1 to 50 Employees",-1,"Founded
2012","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Scientist,Employer Provided Salary:$90K,"Copart is looking for a data scientist who will work closely with Tech and various other departments to drive insight into data and deliver machine learning solutions to improve Copart's operations. This data scientist will design and manipulate large-scale data sets from a multitude of sources, work to operationalize and integrate machine learning solutions into Copart's current products and visualize and report on findings and results to provide insight to the organization. This team member will also design, develop, and implement projects related to transportation and storage logistics to ensure time and cost-efficient operations within the company.
Job duties
Develop new predictive models using advanced techniques
Design and implement solutions to improve the efficiency of the transportation of vehicles in domestic and global markets

#LI-KK1

For 40 years, Copart has led its industry in innovation and customer service, enabling it to grow profitably in markets across the globe. Our success is the direct result of the skills and efforts of our talented and diverse employees. Our mindset? It's never just a ""job"" when your coworkers are like family - it's like coming home.
Show More
Report",-1,"Copart
4.0","Dallas, TX",-1,"Size
5001 to 10000 Employees",-1,"Founded
1982","Type
Company - Public","Industry
Auctions & Galleries","Sector
Retail & Wholesale"
Data Scientist,-1,"Wiliot was founded by the team that invented one of the technologies at the heart of 5G. Their next vision was to develop an IoT sticker, a computing element that can power itself by harvesting radio frequency energy, bringing connectivity and intelligence to everyday products and packaging, things previously disconnect from the IoT. This revolutionary mixture of cloud and semiconductor technology is being used by some of the world’s largest consumer, retail, food and pharmaceutical companies to change the way we make, distribute, sell, use and recycle products.
Our investors include Softbank, Amazon, Alibaba, Verizon, NTT DoCoMo, Qualcomm and PepsiCo.
We are looking for a data scientist with proven hands-on skills to join the team and build high-performing, scalable applications that turn time-series telemetry into data products. You will collaborate with great people from multiple disciplines to create innovative digital products and integrate them within the Sensing-as-a-Service cloud platform.




Show More
Report",-1,"Wiliot
4.6",Remote,-1,-1,"Founded
2017",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$70.00 Per Hour,"Data Scientists with the capability to perform independent statistical and machine learning research/ projects. Individuals should be able to break down business problems into smaller components and implement ML approaches to empower the end business decisions
Strong hands on skill in Python using libraries like NLTK/Spacy, skLearn, keras/tensorflow, fastai/pytorch, pandas, numpy matplotlib, seaborn, pyspark etc
Hands on skills on R
Expert level proficiency and thorough understanding of at least one of the upcoming technologies like deep learning, NLP, Computer Vision, recommender systems
Expert level proficiency in statistical/ML predictive techniques such as regression, Bayesian methods, tree-based learners, SVM, RF, XGBOOST etc
Expert in univariate, multivariate analysis, feature engineering, selection, data transformation and visualization

Show More
Report",-1,"Infinity Quest
4.0",Remote,-1,"Size
201 to 500 Employees",-1,"Founded
2006","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
"Data Scientist, Bioinformatics",-1,"Tome Biosciences is the programmable gene insertion company. Using CRISPR, our technologies allow us to insert any genetic sequence of any size at any location into any genome. We are writing the final chapter in genomic medicines, delivering cures to patients through cell and genome engineering.
Data Scientist, Bioinformatics

Tome Biosciences specializes in programmable insertion of genes using CRISPR. Our technologies enable us to insert any genetic sequence, regardless of size, into any genome at any location. We are at the forefront of genomic medicine, using cell and genome engineering to deliver cures to patients. At Tome, we prioritize research and collaboration, and offer a positive work culture, competitive compensation, and a flexible hybrid working environment.




Show More
Report",-1,Tome Bio,"Watertown, MA",-1,-1,-1,-1,-1,-1,-1
