Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,Employer Provided Salary:$70.00 - $80.00 Per Hour,"Highly enthusiastic in uncovering actionable insights from data and conveying these insights to business as stories that stick.
MS or PhD in Mathematics, Computer Science, Applied Computers, Engineering, or Economics (required).
You have 2+ years of experience in Big Data environment specifically Hive/Spark where you have deployed reliable models that scale smoothly on high-volume (1TB+) & high-dimensionality (500+ variables per schema) data.
You are a solid coder who uses either SQL & (Python/Spark/R) to deploy machine learning products into Compliments.
Job Type: Contract
Salary: $70.00 - $80.00 per hour
Show More
Report",3.3,SWI,"Plano, TX",-1,-1,-1,-1,-1,-1,-1
Associate Data Scientist - Remote,-1,"Job Type:Contract
Posted 1 day ago

Expiry Date: 03 March 2023
Referral: 222085@accuick.com
Job Description:
Qualifications:
3-5 years with experience in one or more data visualization tools (Qlik preferred, or Tableau/Power BI)
Show More
Report",3.3,"ASK Consulting
3.7",United States,-1,-1,"Founded
1995",-1,-1,-1,-1
Jr. Data Scientist,Employer Provided Salary:$86K - $110K,"Job Title/Level
Jr. Data Scientist

Location
100% Remote

Salary

$86,000-$110,000 Annually





















Show More
Report",3.3,"WhirlWind Technologies, LLC
4.8",Remote,-1,"Size
1 to 50 Employees",-1,"Type
Company - Public","Revenue
$1 to $5 million (USD)",-1,-1
Data Scientist,$90K - $144K (Glassdoor est.),"Key Qualifications:
0-2 years as system engineer, data engineer or analyst. Battery Engineering / Electrical Engineering experience desired. Working knowledge and experience with big data.
Strong working knowledge of Snowflake, Python, Unix tools, Perl, GitHub and Tableau. Basic knowledge of SQL databases, JMP and in bash/Perl environment.
Candidate must have solid competency in statistics and the ability to provide value-added analysis.
Self-starter with entrepreneurial experience and ability to interact with other functions in matrix environment. Proven creativity to go beyond current tools to deliver best solution to the problem. Familiarity with database modeling and data warehousing principles.
Show More
Report",3.3,"ryzen
4.0","Cupertino, CA","Cupertino, CA","Size
51 to 200 Employees",,"Founded
1999","Type
Company - Private","Industry
HR Consulting","Sector
Human Resources & Staffing"
Data Scientist,Employer Provided Salary:$114K - $211K,"When you join Verizon
Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect across the globe. We're a diverse network of people driven by our shared ambition to shape a better future. Here, we have the ability to learn and grow at the speed of technology, and the space to create within every role. Together, we are moving the world forward - and you can too. Dream it. Build it. Do it here.
What you’ll be doing...
Financial Planning & Analytics As Service (FPAS) is at the heart of Verizon's Digital Finance vision focusing on solving most critical challenges using Data, Advanced Analytics, AI, and Automation. You will be joining the Analytics & Insights - Data Science team within FPAS that is focused on providing wide variety of ML and optimization solutions in Credit and Marketing Investments including Loan Decisions, Promotions and Pricing by applying advanced analytics techniques

Show More
Report",3.3,"Verizon
3.8","New York, NY",-1,"Size
10000+ Employees",-1,"Founded
2000","Type
Company - Public","Industry
Telecommunications Services","Sector
Telecommunications"
Data Scientist - Global Decision Science,Employer Provided Salary:$90K - $165K,"You Lead the Way. We’ve Got Your Back.
With the right backing, people and businesses have the power to progress in incredible ways. When you join Team Amex, you become part of a global and diverse community of colleagues with an unwavering commitment to back our customers, communities, and each other. Here, you’ll learn and grow as we help you create a career journey that’s unique and meaningful to you with benefits, programs, and flexibility that support you personally and professionally.
At American Express, you’ll be recognized for your contributions, leadership, and impact—every colleague has the opportunity to share in the company’s success. Together, we’ll win as a team, striving to uphold our company values and powerful backing promise to provide the world’s best customer experience every day. And we’ll do it with the utmost integrity, and in an environment where everyone is seen, heard and feels like they belong.
Show More
Report",3.3,"Amex
4.2","New York, NY",-1,"Size
10000+ Employees",-1,"Founded
1850","Type
Company - Public","Industry
Financial Transaction Processing","Sector
Financial Services"
Staff Data Scientist,Employer Provided Salary:$200K - $250K,"About the Team
Fanatics Collectibles is a new company working at the intersection of collectibles and technology. Backed by some of the best investors, sports properties and operators in the world, we are integrating with Fanatics’ global digital sports platform – which includes 900 sports relationships and more than 90 million reachable fans - to reimagine the collectibles business for the 21st century.

We are looking for a Staff Data Scientist to join our Data Engineering, Science, and Analytics team. Do you thrive at applying data science to solve business problems? As a staff data scientist you will have ample opportunities to apply your data science skillset to unlock vast business opportunities by extracting key insights using a wide range of data sources, advanced statistical models, and machine learning algorithms and translating results into meaningful goal-oriented business actions. Each day, you will be presented with a variety of new challenges and interesting projects that tap your interests and strengths.





Show More
Report",3.3,"Fanatics
3.7","Los Angeles, CA",-1,"Size
5001 to 10000 Employees",-1,"Founded
1996","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,Employer Provided Salary:$70K - $90K,"Required Skills
Experience with machine and deep learning methods (e.g. XGBoost, LSTM, Transformers)
Python
Familiarity with PySpark, Git, Databricks, Azure.
Familiarity with visualization and rapid prototyping tools (e.g. R Shiny, Power BI)
Experience with distributed computation, storage, and workflow management (Cassandra, Spark, Airflow)
Experience designing, conducting, analyzing, and interpreting experiments and/or investigations
Show More
Report",3.3,Cognowiz solutions LLC,"Herndon, VA",-1,-1,-1,-1,-1,-1,-1
Healthcare Data Scientist,Employer Provided Salary:$90K - $110K,"Overview:
In this role, you will work within the CareCentrix business model to define and develop solutions that address the company’s vision and strategy. Yiou will maximize the use of technology, data, and information to drive the development of new products and services, as well as operational effectiveness and revenue growth for CareCentrix. The strategy will be based on the engagement of cross-functional stakeholders within CareCentrix as well as clients and partners external to CareCentrix.
Responsibilities:
Build an in-depth understanding of the technology, machine learning, and big data space to understand relevant technologies and applications in the healthcare space.
Collaborate with individuals across CareCentrix who are consumers of technology, data and information and guide these individuals in operationalizing advanced technologies within their business processes.
Qualifications:



Show More
Report",3.3,"CareCentrix
3.3",Remote,-1,"Size
1001 to 5000 Employees",-1,"Founded
1996","Type
Company - Private","Industry
Health Care Services & Hospitals","Sector
Healthcare"
Data Scientist,-1,"HI,
Kindly let me know if you have a suitable fit for the following position
Thanks

REMOTE
Data Scientist
6MONTHS Contract to hire









Show More
Report",3.3,"Ivy Tech Solutions inc
3.6",Remote,-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"Summary
Posted: Feb 1, 2023
Role Number:200387112
Imagine what you could do here. At Apple, new ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! The Project Analytics team, part of the Software Engineering OS Program, is seeking a data scientist to play a key role in developing new tools and processes. Every day, SWE engineers and leaders make critical decisions that drive product development throughout Apple. Come help us answer difficult questions, conduct investigations, and devise solutions that will inform decision-makers and empower engineers.
Key Qualifications




Show More
Report",3.3,"Apple
4.2","Cupertino, CA",-1,-1,"Founded
1976",-1,-1,-1,-1
Data Scientist (All Levels),$76K - $117K (Glassdoor est.),"Responsibilities:
Noblis is seeking to hire Data Scientists (All Levels) in Reston, VA

As a Data Scientist with our team, you will be working with our federal clients to rapidly develop innovative proof of concept and prototype solutions for our clients’ immediate mission challenges. In your role, you will work on multiple projects with teams of other data scientists, software developers, and SMEs to apply the best practices and state of the art data science and machine learning processes. As a data scientist you will be working closely with federal clients providing services to develop AI/ML models and weights to selected data to facilitate object detection, data triage, search/optimization, inference, facial recognition, behavior detection, and automated discovery and decision making, maintaining model versioning system and experience identifying new vulnerabilities in models.

On our team, you will:
Qualifications:

Client Engagement: · Learn about and support Noblis’ client engagement, corporate values, and corporate strategic priorities, including providing input to proposal writers. · Build a productive relationship with your client and understand their structure and goals. · Participate in the proposal process by providing input to proposal writers. Overview:






Show More
Report",3.3,"Noblis
4.4","Reston, VA",-1,"Size
1001 to 5000 Employees",,"Founded
1996","Type
Nonprofit Organization","Industry
Business Consulting","Sector
Management & Consulting"
Data Scientist / Applied Statistician,$109K - $171K (Glassdoor est.),"About the Job:
We are currently looking for data scientists to join our Decision Science Products team. As a data scientist on the decision science products team, you will help us choose and develop the best statistical methods for various data and decision science products. The decision science products teams currently own experimentation, LaunchDarkly’s second largest product, and are developing additional products that rely heavily on statistics, especially sequential testing, Bayesian optimization, and various machine learning methods. We're looking for someone who can work efficiently along with other data scientists on the decision science team getting solutions from concept to production.
Our data platform processes events from over twenty billion feature flag evaluations, and billions of experimentation metrics events daily. The core technologies we use daily include Golang, Scala, Kinesis, and Flink. As a data scientist you will work with other data scientists to implement appropriate statistical methods for various problems in our product space, and work with data engineers to implement those solutions at scale.
Show More
Report",3.3,"LaunchDarkly
3.9","Oakland, CA","Oakland, CA","Size
501 to 1000 Employees",,"Founded
2014","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Scientist - Entry Level,Employer Provided Salary:$103K - $139K,"Company Description
Join us and make YOUR mark on the World!
Are you passionate about data science? Do you enjoy staying updated on the latest methods and developing solutions to novel data science problems? Are you interested in joining some of the brightest talent in the world to create solutions with national impact that advance our scientific fields and strengthen the United States’ security? Come join Lawrence Livermore National Laboratory (LLNL) where our employees apply their expertise to create solutions for BIG ideas that make our world a better place.
We are committed to a diverse and equitable workforce with an inclusive culture that values and celebrates the diversity of our people, talents, ideas, experiences, and perspectives. This is essential to innovation and creativity for continued success of the Laboratory’s mission.

Show More
Report",3.3,"Lawrence Livermore National Laboratory
4.4","Livermore, CA",-1,"Size
5001 to 10000 Employees",-1,"Founded
1952","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
"Data Scientist, University Graduate - 2023 Start (BS/MS)",Employer Provided Salary:$104K - $178K,"Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

Team Introduction
Our TikTok data team is responsible for developing state-of-the-art machine learning models and strategies to improve user consumption experience, inspire creativity, build a fair and flourishing ecosystem.

Successful candidates must be able to commit to one of the following start dates below:
1. January 16, 2023
2. February 6, 2023
3. March 6, 2023
4. May 22, 2023
5. June 12, 2023
6. July 17, 2023
7. August 14, 2023
We will prioritize candidates who are able to commit to these start dates. Please state your availability and graduation date clearly in your resume.

February 15th, 2023
Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.

Responsibilities
Qualifications
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or an accommodation, please reach out to us at Accommodations-AMS@tiktok.com.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.
Job Information
The base salary range for this position in the selected city is $104000 - $177777 annually.



Compensation may vary outside of this range depending on a number of factors, including a candidate’s qualifications, skills, competencies and experience, and location. Base pay is one part of the Total Package that is provided to compensate and recognize employees for their work, and this role may be eligible for additional discretionary bonuses/incentives, and restricted stock units.



At ByteDance/TikTok our benefits are designed to convey company culture and values, to create an efficient and inspiring work environment, and to support ByteDancers to give their best in both work and life. We offer the following benefits to eligible employees:



We cover 100% premium coverage for employee medical insurance, 80% premium coverage for dependents and offer a Health Savings Account(HSA) with a company match. As well as Dental, Vision, Short/Long term Disability, Basic Life, Voluntary Life and AD&D insurance plans. In addition to Flexible Spending Account(FSA) Options like Health Care, Limited Purpose and Dependent Care.



10 paid holidays per year plus 17 days of Paid Personal Time Off(PPTO) (prorated upon hire and increased by tenure) and 10 paid sick days per year as well as 12 weeks of paid Parental leave and 8 weeks of paid Supplemental Disability.



We also provide generous benefits like mental and emotional health benefits through our EAP and Lyra. A 401K company match, gym and cellphone service reimbursements. The Company reserves the right to modify or change these benefits programs at any time, with or without notice.
Show More
Report",3.3,"TikTok
3.6","Mountain View, CA",-1,"Size
1001 to 5000 Employees",-1,"Founded
2016","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,-1,"About Integra Connect:
We are a value-based, precision medicine company specializing in solutions for providers, patients, life science and EMS companies. With the emergence of value-based care, Integra Connect’s mission is to help specialty care providers succeed both clinically and financially. We accomplish this through a comprehensive offering of technology and services, unified by our cloud-based platform, combined with unmatched industry expertise. We are looking for like-minded individuals committed to making a difference in healthcare. Come join our growing team!
Job Description:
The Data Scientist will be a key member on the Data Science and AI team within the precision oncology organization. The Data Science and AI team is responsible for developing innovative analytical solutions and products that benefit the entire enterprise. The team generates insights for providers, payers, pharma, and biotech by leveraging the available health care data from electronic medical records, healthcare claims, pharmacy claims and genomics data for oncology, urology, and other patients via the Integra precision oncology platform. Utilizing analytical, statistical, and programming skills to collect, analyze, and interpret large data sets, the Data Scientist will extract meaningful information from all patient data from our rapid growing network of healthcare practices. The solutions created by the Data Scientist will positively impact patient outcomes, while reducing cost of healthcare.
Show More
Report",3.3,"Integra Connect
3.6",Remote,-1,-1,"Founded
2014",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$120K - $130K,"Data Scientist
Employment Type: Full Time
Job Summary:
The data scientist role is responsible for working directly with our clients to analyze datasets, develop insightful predictive models based on the datasets, and present your findings and models to stakeholders in a useful and understandable format. This particular role will be working to combine several data lakes from subsidiary companies and international sources in a single source that can be used to benefit the end-user.
Primary Responsibilities:
Show More
Report",3.3,"ExperienceIT, LLC",Remote,-1,-1,-1,-1,-1,-1,-1
Associate Data Scientist,-1,"Overview:
Now is the time to join us!
At Virgin Pulse we value and celebrate diversity and we are committed to creating an inclusive environment for all employees. We believe in creating teams made up of individuals with various backgrounds, experiences, and perspectives. Why? Because diversity inspires innovation, collaboration, and challenges us to produce better solutions. But more than this, diversity is our strength, and a catalyst in our ability to #changelivesforgood.
Responsibilities:
Who are you?
You are a Data Scientist who will hit the ground running to support the organization’s efforts to maintain leadership in the employee health engagement SaaS industry. You have a strong statistical and modeling skill set, as well as the technical tools to complete projects end to end. This role will be responsible for accessing and building datasets, designing and conducting analysis, and creating and delivering data visualizations and reports. The incumbent will be able to interpret findings, clearly communicate results, and make recommendations to internal and external stakeholders. We are looking for someone who is self-directed and thrives working in a fast-paced, collaborative environment, in which expectations are high both for the quality and speed of work. A successful candidate will have a hunger for continuous learning, a desire to grow and lead, and strong interpersonal relationship skills.

Qualifications:



Show More
Report",3.3,"VirginPulse
3.5",Remote,-1,-1,"Founded
2004",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$100K - $150K,"Thanks for your interest in Success Academy! Running the largest, fastest-growing, and highest-performing network of public charter schools in New York City takes a village - families, children, teachers, staff and faculty, advocates and supporters alike. We would love to welcome you to our community! We work tirelessly every day to ensure each child in NYC has access to a fun, rigorous, whole-child education regardless of zip code or economic status. When you join SA, you play a part in giving every student who walks through the doors of one of our 49 schools in NYC a fair shot at reaching his or her potential.
Job Description
The Technology Division at Success Academy is the chief provider of technology infrastructure, application services, security, and support. The Division partners with teams across the organization to equip students, teachers, leaders, and staff with the innovative technology tools and know-how necessary to achieve academic and operational excellence.

Annual Salary: $100,000.00 - $150,000.00
Show More
Report",3.3,"Success Academy
2.8","New York, NY",-1,"Size
1001 to 5000 Employees",-1,"Founded
2006","Type
School / School District","Industry
Primary & Secondary Schools","Sector
Education"
Data Scientist,$80K - $116K (Glassdoor est.),"Per the Washington statute, the estimated range of compensation for this job in Vancouver, at the time of this posting, is $144,000 to $176,000. This position may be eligible for incentive pay, for openings where this is applicable.
eHP is making a big investment in improving customer experience, and you can be part of it! This Data Scientist role is responsible for helping build advanced data analysis tools and automated analytics using machine learning and artificial intelligence. You will develop and provide the tools needed for other Business Analysts on the team to dive into the data for insights and recommendations that can be shared back to internal partners – to improve the customers' experience using HP products and services. You will partner closely with other Data Scientists and Data Analysts on the team – not only to assist the Business Analysts – but to also drive our customer experience data-centric initiatives forward. The role is part of HP's Customer Experience Organization and will focus on a variety of different products and end-to-end experiences over time. So, flexibility and eagerness to learn new areas of the business are required for success!




Show More
Report",3.3,"HP
4.2","Spring, TX","Spring, TX","Size
10000+ Employees",,"Founded
1939","Type
Company - Public","Industry
Computer Hardware Development","Sector
Information Technology"
Data Scientist,Employer Provided Salary:$90K - $120K,"As data scientists at BlueConduit, we use machine learning models, working with geospatial data from a variety of data sources, to predict health hazards in infrastructure. Our founding team members were first to build models to predict whether water pipes were made of lead in Flint. And we’ve expanded that to serve cities throughout North America, on both a for-profit and charitable basis. We are passionate about using data science for social good and improving equity.
BlueConduit is seeking a data scientist who will:
Build and improve machine learning models and data pipeline
Actively engage in R&D to identify how to continue to scale the impact of BlueConduit’s predictive methods
Integrate client data into internal software tools, generating predicted probabilities of likelihood of lead in pipes at any address
Show More
Report",3.3,BlueConduit,Remote,-1,-1,-1,-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$30.00 - $60.00 Per Hour,"We are seeking a data scientist to join our software team to help us make better business decisions based on our data. Behavior Frontiers has a state-of-the-art, proprietary software to collect data on client progress and outcomes. The data scientist will mine the data to determine the factors associated with best clinical outcomes and present this analysis to the executive team on an ongoing basis. The data scientist will also make recommendations to the executive team on trouble-shooting and correcting issues with user error in the data, as well as additional variables to analyze.
About Behavior Frontiers
Behavior Frontiers, LLC is a leading agency providing applied behavior analysis (ABA) treatment to help children with autism and other special needs to reach their full potential. Our expert team of Board-Certified Behavior Analysts (BCBAs) and highly trained behavior technicians use state-of-the-art ABA methods to teach children social, communication, play, cognitive, and self-care skills, while reducing problem behaviors. We are seeking energetic and career-minded individuals to join our team.


Show More
Report",3.3,"Behavior Frontiers
3.5","El Segundo, CA",-1,"Size
501 to 1000 Employees",-1,"Founded
2004","Type
Company - Private","Industry
Health Care Services & Hospitals","Sector
Healthcare"
Data Scientist (Remote),-1,"Remote
Work Type: Full Time

About PriceLabs: PriceLabs was founded in 2014 by IIT / Kellogg Alumni and has been growing rapidly over the past couple of years. We serve thousands of customers in 100+ countries and our team is distributed between 8 countries. We are a market-leading revenue management tool for the vacation and short-term rental industry. We are an SMB/Mid-market focused product with mostly self-serve and some sales-assisted motion. Our customer base grew 10x since 2019 and in 2022: Our team grew 3x We raised $30 million in funding from Summit Partners We joined hands with Rental Scale-Up to deliver in-depth market insights and actionable news to hosts & property managers We continue to grow exponentially backed by a strong team to take us to the next level. Why join PriceLabs? Work with an industry-leading product that has thousands of customers worldwide, and our customers love the product! (NPS in the 70s, ) Work with a global team (8 countries and counting) of passionate individuals that accepts open communication, empowerment, and a shared focus on customer success. We are a freemium product, so marketing leads the charge on customer acquisition. We are a remote-first organisation and accept work from home as the norm. Unlimited PTO | Free Insurance | Remote Work | WFH Setup Allowance | Flexible Working Hours | Annual Bonus Scheme | Org-wide Workation About the Role: Design, develop and enhance our pricing algorithms to enable new capabilities. Process, analyse, model, and visualise findings from our market-level supply and demand data. Build and enhance internal and customer-facing dashboards to better track metrics and trends that help customers use PriceLabs in a better way. Take ownership of product ideas and design discussions. Occasional travel to conferences to interact with prospective users and partners, and learn where the industry is headed. About You: Bachelors, Masters or Ph. D. in Operations Research, Industrial Engineering, Statistics, Computer Science or other quantitative/engineering fields. You have a minimum of two (2) years of relevant experience. Strong understanding of analysis of algorithms, data structures and statistics. Solid programming experience. Including being able to quickly prototype an idea and test it out. Strong communication skills, including the ability and willingness to explain complicated algorithms and concepts in simple terms. Experience with relational databases and strong knowledge of SQL. Experience building data-heavy analytical models in the travel industry. Experience in the vacation rental industry. Experience developing dynamic pricing models. Prior experience working in a fast-paced environment. Willingness to wear many hats. PriceLabs is an equal opportunity employer. We are committed to providing equal opportunity in all aspects of employment. We do not discriminate on the basis of race, colour, religious creed, national origin, ancestry, sex, age, veteran status, marital status or physical challenges.
Show More
Report",3.3,"Pricelabs
5.0",Remote,Remote,-1,"Founded
2015",-1,-1,-1,-1
Data Scientist (REMOTE),Employer Provided Salary:$100K - $125K,"Overview:
This role is 100% REMOTE - Must be in the US - EST/CST ONLY

The Data Scientist works with other team members and project managers developing sophisticated predictive models, mining large data sets for insights, building scalable data products, and growing the overall Data Science capability at Foot Locker working with a prioritized roadmap for projects.

Our data scientists work on a wide range of problems improving Foot Locker’s omni channel business. You must be adept at using large data sets to find opportunities and using models to test the effectiveness of different courses of action. Experience in data analysis, visualization, building and scaling models is imperative. You will use your proven ability to drive business results with data-based insights and be comfortable working with a wide range of stakeholders and functional teams. You will leverage your passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
Responsibilities:
Qualifications:

Benefits:

Show More
Report",3.3,"Foot Locker Corporate Services, Inc.
3.7","Tampa, FL",-1,"Size
10000+ Employees",-1,"Founded
1974","Type
Company - Public","Industry
Department, Clothing & Shoe Stores","Sector
Retail & Wholesale"
Data Scientist,Employer Provided Salary:$50.00 - $75.00 Per Hour,"FocusKPI is seeking a Data Scientist to enable deep media insights through advanced analytics for our client, one of the largest retailers/e-commerce companies in the U.S..
Work Location: Remote in the U.S.
Duration: 6 months contract with potential for extension and conversion, depending on budget and performance
Pay range: $50/hour to $75/hour
Responsibilities:
Perform hands-on coding to retrieve and analyze large datasets using Python and SQL
Integrate disparate data sources and leverage state-of-the-art analytics best practices to deliver integrated actionable insights to partners and stakeholders

Show More
Report",3.3,"FocusKPI Inc.
3.3","San Bruno, CA",-1,"Size
51 to 200 Employees",-1,"Type
Company - Private","Industry
Advertising & Public Relations","Sector
Media & Communication","Revenue
Less than $1 million (USD)"
"Data Scientist, Analytics",Employer Provided Salary:$140K - $160K,"About Us:
At Parafin, our mission is to grow small businesses. Small businesses are the backbone of our economy, yet banks do not have their back. Parafin is a technology company that builds infrastructure which enables small businesses to get easy access to financial services via platforms they sell on.
Parafin's first product offers capital-as-a-service for online platforms. Parafin currently powers the capital programs of platforms ranging from Series B to post IPO companies. We are a tight knit team of engineers and designers, coming from organizations such as Robinhood, Affirm, CapitalOne, Uber and CERN, excited both about helping hundreds of thousands of small businesses grow and thrive, and building products that leaders at top companies have started to use every day. We are backed by prominent venture capitalists such as Ribbit Capital, Thrive Capital, Index Ventures, Green Oaks Capital and SV Angel.

Show More
Report",3.3,"Parafin
4.4","San Francisco, CA",-1,"Size
51 to 200 Employees",-1,"Founded
2020","Type
Company - Private","Industry
Financial Transaction Processing","Sector
Financial Services"
Data Scientist,$89K - $131K (Glassdoor est.),"Type: Description:
Looking for an Data Scientist (Machine Learning Engineer) for our direct client in Sunnyvale, CA. If interested please share your resume at hvelpula@sisinc.com
Job Title: Data Scientist
Location: Sunnyvale, CA
Duration:12+ Months

Skill Sets/Niche Skill/Experience Preference:
NLP technologies-scikit learn No At least 1 year Is Required
Machine Learning No At least 1 year Is Required
PySpark No At least 1 year Is Required
python No At least 1 year Is Required
Location Sunnyvale , CA Min Experience (yrs): Required Education: Not Specified Benefits:
Show More
Report",3.3,"SIS
3.6","Sunnyvale, CA","Sunnyvale, CA","Size
201 to 500 Employees",,"Founded
1990","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,-1,"Job Title: Data Scientist
Department: Social Impact
Location: Remote/Virtual
Reports to: EVP of Social Impact
Classification: Exempt
Position Type: Full-Time
Pay Band: $79,632 - $119,448
Blue Star Families
We're a growing non-profit (Military Service Organization (MSO)) with a history of delivering innovative solutions. We're the team that senior DoD leaders seek out when they want ground truth on issues facing our military families. Our team members are motivated individuals that help each other do remarkable things for military families to bridge the civilian-military divide every day. We deliver first-class solutions that transform the military experience for military family members. We operate in an agile, highly caffeinated arena where great minds come together to make life better for military members and their families. We focus on data-driven insights while understanding the value of spirited storytelling. And we do all this in a highly flexible, virtual environment with unlimited PTO, time off for military moves, paid holidays, 403b match, and benefits! Our diverse and inclusive environment fosters a sense of belonging among our team resulting in innovative and creative decision-making.





Show More
Report",3.3,"Blue Star Families, Inc
3.3",Remote,-1,-1,"Founded
2009",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$50K - $153K,"Salary Range: $50,000 to $153,196

JOB DESCRIPTION – SPCLST, Operations SR
Business Industry Focus:
Increases knowledge of Frontier’s industry, telecommunications technology, operations, products, services, and policies; integrates that knowledge by creating reports and tools to enable the business owners to make better decisions across functions.
Manages and implements company policies and procedures; coaches others in adhering to the same.
Knows how to get work done across functions and units; understands how organizational interrelationships and political/cultural issues impact work.

Show More
Report",3.3,"Frontier Communications
3.0",Remote,-1,"Size
10000+ Employees",-1,"Founded
1935","Type
Company - Public","Industry
Cable, Internet & Telephone Providers","Sector
Telecommunications"
"Data Scientist, Product",Employer Provided Salary:$171K - $215K,"Clubhouse is a place where you can hang out with friends, meet new ones, and talk about anything in real-time. It’s like an always-on dinner party. We believe that good friendships are the foundation of everything, and we built Clubhouse to make it easier to fill your life with them.

We launched in 2020 and have grown quickly in the time since. Each day, millions of people are now exploring the hallways of Clubhouse, creating rooms about every topic imaginable.

We take pride in being a small and productive team, with a relentless focus on our product and the community. As a company we are well funded, with backing from a16z and dozens of the best angel investors in the world, providing us with years of runway. We love what we do and have a lot of work ahead of us. So if you’re a talented builder, come join the club!

The Role

As a Product Data Scientist, you will work closely with our product and engineering teams to formulate and answer key questions about our product. You will play a central role in collecting, modeling, and analyzing data, and will drive meaningful changes to our product and user experiences based on your findings.























Show More
Report",3.3,"Clubhouse
1.0",Remote,-1,"Size
Unknown",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Junior Data Scientist,Employer Provided Salary:$61K - $85K,"About NYC Health + Hospitals
Empower Every New Yorker — Without Exception — to Live the Healthiest Life Possible
NYC Health + Hospitals is the largest public health care system in the United States. We provide essential outpatient, inpatient and home-based services to more than one million New Yorkers every year across the city’s five boroughs. Our large health system consists of ambulatory centers, acute care centers, post-acute care/long-term care, rehabilitation programs, Home Care, and Correctional Health Services. Our diverse workforce is uniquely focused on empowering New Yorkers, without exception, to live the healthiest life possible.
At NYC Health + Hospitals, our mission is to deliver high quality care health services, without exception. Every employee takes a person-centered approach that exemplifies the ICARE values (Integrity, Compassion, Accountability, Respect, and Excellence) through empathic communication and partnerships between all persons.




Show More
Report",4.4,"NYC Health + Hospitals
3.6","New York, NY",-1,"Size
5001 to 10000 Employees",-1,"Type
Hospital","Industry
Health Care Services & Hospitals","Sector
Healthcare","Revenue
Unknown / Non-Applicable"
Data Scientist (Remote),-1,"Cayuse Commercial Services (CCS) delivers fresh solutions to business challenges in the technology and business services environment. Services available are application development, business process outsourcing, data services, and professional services. Cayuse helps clients to achieve impactful outcomes such as improved efficiency, reduced cost, increased profitability and accelerated time to market.
Responsibilities:
Computer Vision (image classification, object detection and segmentation)
AWS SageMaker and Machine Learning Services including Rekognition and Lookout for Vision
Python
Show More
Report",4.4,"Cayuse Holdings
3.7",Remote,-1,-1,"Founded
2006",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$75.00 - $85.00 Per Hour,"Data Scientist/Machine learning
Corp-corp
Remote
Job summary
***Geospatial with machine learning experience
**Hands on experience in R / Python.
Full in Machine learning or have some mixed up with Geo spatial exp.
Job Types: Full-time, Contract

Show More
Report",4.4,"Apolis
4.3",Remote,-1,"Size
501 to 1000 Employees",-1,"Founded
1996","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
