Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,-1,"The Data Scientist will work in the Research and Development team within the front office of the Philadelphia 76ers, supporting basketball decision-making at all levels including front office, coaching, and scouting. An ideal candidate has a strong technical background primarily in machine learning and other predictive modeling as well as familiarity working on the engineering side.
RESPONSIBILITIES INCLUDE, BUT ARE NOT LIMITED TO THE FOLLOWING:
Develop and take ownership of new models leveraging modern techniques to evaluate and forecast player and team performance
Work with large and noisy datasets (e.g. player-tracking) to produce actionable insights for front office and coaching staff
Iterate and improve on existing models and infrastructure
Show More
Report",5.0,"Harris Blitzer Sports & Entertainment
3.9","Camden, NJ",-1,"Size
501 to 1000 Employees",-1,"Founded
2017","Type
Company - Private","Industry
Sports & Recreation","Sector
Arts, Entertainment & Recreation"
Statisticians/Methodologists,-1,"We employ a diverse team of editors, statisticians, and methodologists, as well as an administrative team of consultants and project managers. We are always accepting applications for editors and statisticians.
We are looking for someone with either quantitative, qualitative, or mixed methods analyses experience (SPSS, R, and/or NVivo/MaxQDA) and a strong methodological background. Reporting to and working closely with the Director of Operations, statisticians will provide statistical and consultation services to clients.
Part Time (Work from Home)
We are a consulting firm specialising in post-graduate-level research, writing, and statistical analysis. We are seeking statisticians to (a) assist our clients in processing and analysing their data, and/or (b) advise on doctoral-level write up of methods, results, or discussion, and/or (c) provide feedback on the efficacy of different types of methods, techniques, and analyses. Some tests commonly requested by our clients include:







Show More
Report",5.0,"Dissertation Editor
3.4",Remote,Remote,-1,"Type
Company - Private",-1,-1,-1,-1
2023 University Graduate - Data Scientist,-1,"About the Role
Uber’s Data Science teams use data to improve and automate all aspects of our core products, as we drive growth, retention, engagement, and affinity on the Uber platform. This includes providing insight into how pricing and surge is working and offering opportunities for improvement; understanding adoption and engagement with rides and recognizing opportunities for product evolution; crafting and analyzing experiments to understand the effects of matching changes and/or incentives on rider and driver behaviors, conversion and engagement; working with Engineering teams to ensure integrity of our platform, products and data.
This is just a sample of projects we’ve been working on. There are a lot more! If you’re passionate about the vision, the impact, and the opportunities to build the version 0 or 1 solution, this is the team for you.
Here's what's in it for you! You get to use your quantitative skills, obsession and appreciation towards customers, “be your own CEO” demeanor collaborative spirit to work closely with Products, Ops, Engineering, and other Data Scientists to drive the Uber Marketplace roadmap forward, to provide data driven insights to improve our products, to find new opportunities to take our products to the next level.






For San Francisco, CA-based roles: The base salary for this role is $117,000 per year. You will be eligible to participate in Uber's bonus program, and may be offered an equity award & other types of comp. You will also be eligible for various benefits. More details can be found at the following link https://www.uber.com/careers/benefits.
Show More
Report",5.0,"Uber
4.0","San Francisco, CA",-1,"Size
10000+ Employees",-1,"Founded
2009","Type
Company - Public","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,-1,"Who We Are

For more than two decades, going our own way has led to countless breakthroughs, bettering the lives of those suffering from rare genetic disease. In 1997 we were founded to make a big difference in small patient populations. Now we seek to make an even greater impact by applying the same science-driven, patient-forward approach that propelled our last 25 years of drug development to larger genetic disorders, as well as genetic subsets of more common conditions. Through our unparalleled expertise in genetics and molecular biology, we will continue to develop targeted therapies that address the root cause of the conditions we seek to treat. Applying our knowledge to make a transformative impact is not just a calling, but an obligation to those who will benefit most. The end goal has always been better lives and now we can reach more.

And the more people we reach, the more our impact can grow. We transform lives through genetic discovery.



Our desire to make a positive impact on our patients extends to our employees and BioMarin is committed to fostering an inclusive environment where every person feels seen, valued, and heard – so employees can thrive in all areas of their lives, in and outside of work. We seek to provide an open, flexible, and friendly work environment to empower people and to provide them with the ability to develop their long-term careers. Ultimately, we want to be an organization where people enjoy coming to work and take pride in our efforts to help patients.



Data Scientist is a full time position within the Global MSAT Data Science & Analytics team, whose mission is to create advanced data visualizations, predictive models, and automated reports for high-impact data-driven decision making. We achieve this by utilizing technically comprehensive and flexible process models and analytical tools that enable us to assess our manufacturing performance and capabilities.



PLEASE NOTE: Absent a Medical or Religious reason that prohibits vaccinations, all our incoming employees must be vaccinated for COVID-19.

We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity, sexual orientation, national origin, disability status, protected veteran status, or any other characteristic protected by law.
Show More
Report",5.0,"BioMarin Pharmaceutical Inc.
4.1",Remote,-1,-1,"Founded
1997",-1,-1,-1,-1
"Data Scientist, Level II",-1,"DATA SCIENTIST, LEVEL ii
The Academy of Nutrition and Dietetics, the world’s largest organization of food and nutrition professionals, is seeking an energetic, analytical individual with proven project management skills to fill the Data Scientist Level II position.
This full-time, telecommuting option available position will work with team investigators to formalize statistical analysis plans and reporting specifications; use a variety of advanced statistical software, methods, and techniques to analyze and interpret data to derive useful information for project evaluation; advises and assists in the development of inferences and conclusions for studies being conducted through the Research, International and Scientific Affairs team. The successful candidate is a motivated individual who can reason and have good judgment, and who has strong decision making abilities and research, data management, and statistical analysis training. Leadership skills and the ability to interact with other Academy leaders and committees are essential.







Show More
Report",5.0,"Academy of Nutrition and Dietetics
3.9",Remote,Remote,-1,"Type
Nonprofit Organization",-1,-1,-1,-1
Data Scientist,-1,"If you're ready to be part of our legacy of hope and innovation, we encourage you to take the first step and explore our current job openings. Your best is waiting to be discovered.

Day - 08 Hour (United States of America)
This is a Stanford Health Care job.

A Brief Overview
The Data Scientist will be part of a team building Stanford Health Care's (SHC) solutions incorporating Artificial Intelligence including providing health care solutions in the areas of patient care, medical research and administrative services. This group is designed to bring Artificial Intelligence (AI), predictive algorithms and other emerging machine learning (ML) based innovations in data science into healthcare and will partner closely with individuals across clinical specialties and operations areas to deploy algorithms that can lead to better patient outcomes.

Reporting to the Data Science Director and working closely with Stanford Medicine's inaugural Chief Data Scientist, this role is responsible for developing predictive algorithms and other machine learning (ML) based innovations in data science into healthcare in a safe, ethical and cost-effective manner. The individual will design, implement and support ML models for use in the clinic.


Stanford Health Care













Base Pay Scale: Generally starting at $72.49 - $96.06 per hour
Show More
Report",5.0,"Stanford Health Care
4.0","Palo Alto, CA",-1,"Size
10000+ Employees",-1,"Founded
1957","Type
Hospital","Industry
Health Care Services & Hospitals","Sector
Healthcare"
Data Scientist,-1,"The Data Scientist may be responsible for any of the following tasks: Analyzing data that is collected in our current and future products and services. The Data Scientist would need to be able to take this data and apply to the markets our products are in for us to better serve our customers. The Data Scientist must have good communication and organization skills, along with a working knowledge of day to day operations and priorities within their department and the company. Assume other duties as ssigned.
Now offering a 4.5-day workweek!




Qualifications: Bachelors or Masters Degree in Statistics or Mathematics preferred or any other quantitative discipline
Strong proficiencies in Python and its frameworks
Knowledge of the products and customers of the Auction and Heavy Equipment industries
Technical expertise regarding data models, database design and development, data mining and segmentation techniques
Strong skills working with technical aspects of SQL, R and Tableau
Knowledge of statistics and experience using statistical packages for analyzing large datasets
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing, and present findings
Excellent oral and written communication skills
Able to work independently and communicate within a team environment
Results oriented
Flexible and open to change
Stable and progressive work history
Professional appearance and demeanor,
Ability to travel by air and ground - valid driver’s license required
Able to work with minimal supervision.
Show More
Report",5.0,"Sandhills Global, Inc.
3.2","Lincoln, NE",-1,"Size
1001 to 5000 Employees",-1,"Founded
1978","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Principal Data & Applied Scientist - REMOTE,-1,"We are forward-thinking technology people with heart. We make our own rules, drive our own opportunities, and try to approach every challenge with fresh eyes. Of course, we can’t do it alone. We know when to ask for help, collaborate with others, and partner with smart people. We embrace diversity and openness because it’s in our DNA. We push limits and reward great ideas. What is your great idea?

Position Summary

NetApp is seeking a capable Principal Data & Applied Scientist to join their newly formed Data Services organization. The overarching vision of this organization is to empower organizations to effectively govern their data estate to accelerate their digital transformation journey. To get to this vision, we will embark on an AI-first approach to build and deliver world-class suite of data services. As a key technical leader in this initiative, the Principal Data & Applied Scientist will be responsible for developing, architecting and implementing cutting edge AI/ML algorithms/frameworks across the key pillars of data protection, privacy and compliance. The ideal candidate, while overseeing the technical work of 2-3 applied scientists, will also possess deep subject matter expertise in the areas of natural language processing and graphical ML models with a history of shipping impactful AI/ML solutions at scale.

Key Responsibilities

Help design, architect and develop a world class data platform driven through graph-powered AI/ML
Work with a great deal of autonomy and be the technical thought leader in creating a forward-looking vision with clear direction.
Develop supervised/unsupervised machine learning and deep learning models across the areas of general machine learning and natural language processing.
Effectively communicate complex technical artifacts to both technical (engineers & scientists) and non-technical audiences
Run large and complex proof-of-concepts and lead the design and development of end-to-end ML pipelines.
Work closely with cross-functional teams including business stakeholders to innovate and unlock new use-cases for our customers that is driven through data intelligence.
Oversee ML design reviews, create best practices and playbooks for end-to-end ML systems in production.
Coaching and leadership for both applied science as well as the broader cross-functional team, helping to influence and develop their skills and capabilities by fostering a culture of innovation and continuous learning.
Have a strong customer focus and build data products that delight our users.
Represent NetApp as a leader and ambassador in the machine learning community, building relationships with external partners and promoting the company's product capabilities in industry/academic conferences.
Required Qualifications

Masters in Computer Science, Engineering, Applied Mathematics/Statistics/Data Science, or any quantitative field.
10+ years of relevant industry experience in machine learning, with a strong track record of shipping successful AI/ML products at scale.
3+ years’ experience developing graphical ML models and recommendation systems in the area of Natural Language processing.
Strong understanding of supervised and unsupervised machine learning techniques and algorithms, and experience shipping them in production.
Excellent communication and collaboration skills, with the ability to work effectively with cross-functional teams and stakeholders at all levels of the organization.
Preferred Qualifications

PhD in Computer Science, Engineering, Applied Mathematics/Statistics/Data Science, or any quantitative field.
1+ years’ experience in technically leading a team of applied scientists
Experience with AI/ML model development in the areas of security and/or privacy and/or compliance
Ability to represent the company as a thought leader in the machine learning community.
Experience with deep learning approaches preferably in the area of Natural Language Processing

Did you know…
Statistics show women apply to jobs only when they’re 100% qualified. But no one is 100% qualified. We encourage you to shift the trend and apply anyway! We look forward to hearing from you.

Why NetApp?

In a world full of generalists, NetApp is a specialist. No one knows how to elevate the world’s biggest clouds like NetApp. We are data-driven and empowered to innovate. Trust, integrity, and teamwork all combine to make a difference for our customers, partners, and communities.

We expect a healthy work-life balance. Our volunteer time off program is best in class, offering employees 40 hours of paid time off per year to volunteer with their favorite organizations. We provide comprehensive medical, dental, wellness, and vision plans for you and your family. We offer educational assistance, legal services, and access to discounts. We also offer financial savings programs to help you plan for your future.

If you run toward knowledge and problem-solving, join us.

The base salary hiring wage range for this position which the Company reasonably and in good faith expects to pay for the position in the specified geographic areas or locations, is $195,300 – $388,960. Final compensation will be dependent on various factors relevant to the position and candidate such as geographical location, candidate qualifications, certifications, relevant job-related work experience, education, skillset and other relevant business and organizational factors, consistent with applicable law. In addition, the position may include some of the following comprehensive benefits such Medical, Dental, Vision, Life, 401(K), Paid Time off (PTO), sick time, leave of absence as per the FMLA and other relevant leave laws, Company bonus/commission, employee stock purchase plan, and/or restricted stocks (RSU’s).

In accordance with NetApp’s Policy, all U.S. employees of NetApp must be fully vaccinated against COVID-19 if they work at a Company location or remotely. If there is a reason preventing you from receiving the COVID-19 vaccination, you must request and be approved for one of the legally acceptable exemptions and reasonable accommodation must be established.
Show More
Report",5.0,"NetApp
4.3","Atlanta, GA",-1,"Size
10000+ Employees",-1,"Founded
1992","Type
Company - Public","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Scientist - Life/Health (REMOTE),-1,"Overview:
We are not just offering a job but a meaningful career! Come join our passionate team!
As a Fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. State Farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a Good Neighbor culture.
We offer competitive benefits and pay with the potential for an annual financial award based on both individual and enterprise performance. Our employees have an opportunity to participate in volunteer events within the community and engage in a learning culture. We offer programs to assist with tuition reimbursement, professional designations, employee development, wellness initiatives, and more!
Visit our Careers page for more information on our benefits, locations and the process of joining the State Farm team!
Responsibilities:
Qualifications:


Show More
Report",5.0,"State Farm
3.6","Richardson, TX",-1,"Size
10000+ Employees",-1,"Founded
1922","Type
Company - Private","Industry
Insurance Carriers","Sector
Insurance"
Data Scientist,-1,"H2 Performance Consulting is subject to the Vietnam Era Veteran's Readjustment Assistance Act as a Federal Contractor and is an Equal Opportunity/Affirmative Action Employer and strives to build a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status or disability status. Additionally, as mandated under Executive order 12989, H2 is required to verify employment eligibility of selected candidates through the Department of Labor’s - E-Verify.

H2 Performance Consulting (H2) is seeking a Data Analyst to support the PEO Digital & Enterprise Service’s Chief Engineer in standing up an Enterprise Performance Management capability. This role will provide subject matter expertise to perform data analytics and visualization of IT services health. Develop Enterprise Performance Management strategy. Develop data analytics and visualization technical implementation guide. Provide technical and strategic leadership to shape data models to answer Leadership trade space questions/scenarios, i.e., will my existing architecture support Cloud migration for 472,000 M365 users across NMCI, ONE-Net, and RDT&E domain areas. Develop data models to conduct data analysis and visualization to inform trade space discussions and leadership decision making. Create and maintain optimal data lake as single source of truth. Automate data sources and orchestration tools to maintain data currency and accuracy. Assemble large, complex data sets that meet functional / non-functional business requirements. Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using automated orchestration tools. Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key performance metrics. Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader. Work with data and analytics experts to strive for greater functionality within data systems. Plan and lead major data modernization initiatives. Evaluate performance results and recommend major changes affecting short-term project growth and success..





Show More
Report",5.0,"H2 Performance Consulting
4.4",Remote,-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"Leading the future in luxury electric and mobility
At Lucid, we set out to introduce the most captivating, luxury electric vehicles that elevate the human experience and transcend the perceived limitations of space, performance, and intelligence. Vehicles that are intuitive, liberating, and designed for the future of mobility.
We plan to lead in this new era of luxury electric by returning to the fundamentals of great design – where every decision we make is in service of the individual and environment. Because when you are no longer bound by convention, you are free to define your own experience.
Come work alongside some of the most accomplished minds in the industry. Beyond providing competitive salaries, we’re providing a community for innovators who want to make an immediate and significant impact. If you are driven to create a better, more sustainable future, then this is the right place for you.

Put your education to work and take us to the next level.
Lucid's Digital organization recently opened a number of jobs tailored specifically for recent MS graduates who are looking to learn, grow and get in on the ground floor of our rapidly accelerating start-up. Working alongside some of the most accomplished minds in the industry, you will use your graduate level experience in ML, Analytics & AI to advance this decade's most exciting brand in automotive.











Show More
Report",5.0,"Lucid Motors
3.5","Newark, CA",-1,-1,"Founded
2007",-1,-1,-1,-1
Data Scientist,-1,"Who We Are:
At Newfish, our mission is to build the strongest foundation for person identity and addressability on the market and develop best-in-class enterprise-grade prospecting solutions for CMOs. Fueled by thoughtful strategists, data scientists, engineers, and problem-solvers, our platform addresses core issues in audience creation, segmentation, and targeting. We’re excited to fill a key strategic gap in the modern marketing toolkit and power existing platforms to higher performance.

Position Description:
Newfish, Inc is seeking candidates for Data Scientists to be located remotely within the United States. This position is fully remote for now but NYC-based once we reopen our offices later in the year.






Show More
Report",5.0,Newfish Inc,"New York, NY",-1,-1,-1,-1,-1,-1,-1
Bioinformatics Engineer/AWS Data/ data scientist,-1,"Job Description:
The Genomics Research Center (GRC) is a center of excellence for genetics and genomics that supports both Discovery and Development.
The GRC plays an integral role towards our goal of developing extraordinary genetics and genomics research, focusing on finding the right targets and helping us better understand not only human disease biology but also the behavior of and response to our drugs in clinical trials. Within the GRC, the Department of Bioinformatics is responsible for data analysis and provides analytical insight for both internal and external data.
This involves the identification and characterization of underlying genetic, epigenetic, or genomic factors that are associated with disease diagnosis, prognosis, and response (efficacy and safety) to drug treatment, identification of new targets, and interpretation of the impact of genetic and genomic evidence from population-based studies.
Show More
Report",5.0,"TellusSolutions
3.7",Remote,-1,"Size
51 to 200 Employees",-1,"Founded
2006","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,-1,"Description of Duties:
At eimagine, we know that your best work happens when you live your best life and share your unique talents, so we do everything we can to be intentional in a remote enabled environment to make that possible. Recognized as a Best Places to Work since 2015, we are a team of humbly confident people who are proud of their craft, continuous learners, and have been known to cheer loudly for our teammates. For over 24 years we have been helping clients navigate technology and business change, while staying committed to delivering value & outcomes that enables their success.

Due to our growth, we are seeking a Data Scientist who will be responsible for interpreting data and translating business needs into the correct data solutions for eimagine and our partners. Addressing complex policy and management questions through data to provide the best outcomes for our partners, community, and eimagine is integral to this role. This hire will be heavily involved with health and human services-related data and analysis. A data scientist with previous experience and/or interest in health data, especially that related to Medicaid and its population, is a plus. An ideal candidate will be comfortable working on analysis in ambiguous conditions, enjoy working across disparate questions and data sets, and identify creative analysis, modeling, and prototypes to answer questions.

Desired Skills & Experience:
Education:
Show More
Report",5.0,"eimagine
3.9","Indianapolis, IN",-1,-1,"Founded
1998",-1,-1,-1,-1
Senior Data Scientist,-1,"Labcorp is hiring a Senior Data Scientist to join their existing team. You will produce innovative solutions driven by exploratory data analysis from complex and high-dimensional datasets. Apply knowledge of statistics, data modeling, data sciences and artificial intelligence to recognize patterns, identify opportunities and make valuable discoveries. Use a flexible, analytical approach to design, develop, and evaluate predictive models. Generate and test hypotheses and be involved from ideation through delivery.
Responsibilities
Interpret data and learn how to present to others the stories they represent through rich and intuitive visualizations.
Learn to develop novel ways of integrating, mining and visualizing diverse, high dimensional and poorly curated data sets.
Show More
Report",5.0,"Labcorp
3.8","Durham, NC",-1,"Size
10000+ Employees",-1,"Founded
1978","Type
Company - Public","Industry
Health Care Services & Hospitals","Sector
Healthcare"
Data Scientist,-1,"Who We Are:
Apixio is advancing healthcare with data-driven intelligence and analytics. Our Artificial Intelligence platform gives organizations across the healthcare spectrum the power to mine clinical information at scale, creating novel insights that will change the way healthcare is measured, care is delivered, and discoveries are made.
About the Role
We are changing the way healthcare uses data. About 80% of healthcare data is under-used because it is too messy or unstructured to analyze. The healthcare industry needs technology solutions that can process this data and extract insights. This is the challenge that Apixio addresses.


Show More
Report",5.0,"Apixio
4.6","San Mateo, CA",-1,"Size
51 to 200 Employees",-1,"Founded
2009","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Scientist (15046),-1,"**Federal Projects - Applicant must be a United States Citizen with the ability to obtain a Public Trust clearance**

The Baer Group is looking for Data Scientist for a 7+ month Federal remote project.

Title: Data Scientist
Location: Remote (Must be based in US)
Duration: 7 months
Rate: All-Inclusive
Alignment: W2 or C2C

Description
The team’s products are primarily centered around the prediction of processing times for the various program's benefits that users seek when interacting with the agency.





is the lowest level of additional background screening that the federal government requires for applicants of certain jobs, which includes completing a Standard Form 85 (SF85) form.




The Baer Group is an Enterprise Technology Consulting firm providing job opportunities with several 1st Tier Global Systems Integrators and a wide array of Fortune 1000 clients. Consultants and Employees of TBG enjoy access to the highest profile job opportunities across leading Enterprise Technology Solutions ranging from Digital Transformation programs utilizing the latest technologies from SAP and Oracle to a wide range of emerging Cloud based infrastructure, application and AI related solutions.

The Baer Group prides itself on our ability to work directly with key stakeholders to create the most optimized service experience possible for our consultants and our clients. TBG’s job requirements are carefully vetted and are typically associated with mission critical programs offering tremendous opportunities to expand your skills leveraging the latest solutions. TBG focuses on representing jobs that provide streamlined response to our proposed candidates and a best in class engagement experience.

The Baer Group is an equal opportunity employer including disability/veteran.
Show More
Report",5.0,"Baer Group
3.6","Seattle, WA",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
$1 to $5 million (USD)"
Computer Vision Data Scientist,-1,"Summary
Posted: Nov 4, 2022
Role Number:200441916
Do you have a passion for computer vision and deep learning problems? The Video Engineering group is looking for a data scientist with a strong emphasis on deep system understanding through data analysis. In this role, you will collaborate with multiple teams (machine learning, quality assurance, cloud infrastructure support, user studies). We work on multiple, related projects requiring a bit of creativity and resourcefulness. You will be able to demonstrate your skills and expertise as we work together to innovate. We are an unusual team in how we operate, and we are looking for creative engineers, physicists, mathematicians, and anyone with room to grow to join us. We are unusual in the sense that our initial work was filling a gap between Face ID Algorithms, Quality Assurance, and User Studies, and we now continue to partner with other Video Engineering teams.




Show More
Report",5.0,"Apple
4.2","Cupertino, CA",-1,"Size
10000+ Employees",-1,"Founded
1976","Type
Company - Public","Industry
Computer Hardware Development","Sector
Information Technology"
Data Scientist /Data Analyst - Hydrometeorology support - Remote,-1,"Job Title: Data Scientist - Hydrometeorology
Location: Silver Spring, MD & Tuscaloosa, AL - Remote
Clearance: Must be able to obtain a Public Trust clearance

Description:
IBSS is seeking to fill a position to provide data science and software support to the National Weather Service (NWS) Office of Water Prediction. The candidate shall support the Atlas 15 program with the creation of precipitation extremes data taking into account a changing climate.

Key Responsibilities:






Show More
Report",5.0,"IBSS CORP
4.4",Remote,-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"Pragmatics, Inc. is seeking a highly qualified Data Scientist supporting our direct client. The client location is Columbia MD. As a Data Scientist , you’ll be providing and oversee data creation, analysis, and dissemination efforts to support to Special operations. Requires strong technical and computational skills - engineering, physics, mathematics, coupled with the ability to code design, develop, and deploy sophisticated applications using advanced unstructured and semi-structured data analysis techniques and utilizing high-performance computing environments
Clearance Required: Must have an active TS/SCI clearance with Full Scope Poly (FSP)
Key Responsibilities;
Support a team of data scientists and analytics support.
Must have experience with machine learning, algorithm analysis, and data clustering

Pragmatics is an Equal Employment Opportunity Employer. Pragmatics prohibits discrimination against employees and qualified applicants for employment on the basis of race, color, religion, sex (including pregnancy), age, disability, marital status, national origin, veteran status, or any other classification protected by applicable discrimination laws. Pragmatics will make reasonable accommodations, in appropriate cases, for qualified individuals with disabilities, if it can do so without undue hardship.
XJ6
Show More
Report",5.0,"Pragmatics
3.3","Columbia, MD",-1,"Size
201 to 500 Employees",-1,"Founded
1985","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist - Analytics,-1,"Pandion is a technology-first transportation provider. Tailor-made for e-commerce, Pandion delivers a high performing, carbon neutral, one-day and two-day delivery experience for all. We are a startup, and want people who are interested in moving fast, breaking things, and building something amazing from scratch.
We are an agile team with continuous integration and you will be responsible for designing and building many of the new components. Logistics provides many of the toughest problems to solve in industry. The problem space spans many challenges on which the customer experience is dependent, including forecasting demand, network route pathfinding, data analysis, and building, scaling, and improving tools. Pandion continuously seeks to focus on serving the needs of e-commerce shippers and their customers.
If you are obsessed with customers and excited to develop new technologies and high-performing operations, come build the future with us!

Show More
Report",5.0,Pandion,"San Antonio, TX",-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,-1,"Location: Remote
SUMMARY:
The Data Scientist is responsible for working with our data science and data engineering teams to develop AI and machine-learinging algorithms to support the Company’s product roadmap and growth strategies.

RESPONSIBILITIES:
Work with data engineers to define data collection/reporting requirements, engineering metrics, and aggregates for analysis, ETLs, and automate data pipelines to scale experimentation.
Analyze various datasets associated with the business problem using statistical & data mining techniques using python scripting language.


Show More
Report",5.0,"Agile SDE
5.0",Remote,-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"About Us
Ever since the global privacy landscape changed in the last few years, having first-party data has become a requirement for e-commerce businesses. Northbeam steps in to provide our clients with the solution for their data needs, and it pays off. As a result, we've been seeing some unprecedented growth. We need your help in order to build the product that's going to power the great ecommerce brands of the future and today.

We're a remote-first company with team members in San Francisco, Los Angeles, New York, and more.
About the Role


Show More
Report",5.0,"Northbeam
2.0","Denver, CO","Denver, CO",-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"At NICE, we don't limit our challenges. We challenge our limits. Constantly. We're relentless. We're ambitious. And we make an impact. Our NICErs bring their A game and spend each day turning it into an A+. And if you're like us, we can offer you the kind of challenge that will light a fire within you.
Minimum Qualification
Master's degree in the field of Computer Science, Technology, Engineering, Math, or equivalent practical experience
2yrs Python 3 development, deployment, and execution
Experience with Windows remote access
Familiarity with Jira, Confluence (or similar ALM) and source control packages and methodology


Show More
Report",5.0,"NICE
4.2","Atlanta, GA",-1,-1,"Founded
1997",-1,-1,-1,-1
Data Scientist,-1,"Position Title: Sr. Data Scientist
Skill Level: Senior

Evoke is seeking a Senior Data Scientist professional to join our team!

Evoke Research and Consulting is a federal management consulting firm specializing in three core services areas including management consulting, IT consulting, and Business Process Reengineering. We provide solutions to federal government agencies and entities, including the Department of Energy, Veterans Affairs, Department of Homeland Security, US Marine Corps, and USDA.

We are a diverse employee-focused firm that is committed to providing a wide range of opportunities for our employees to grow professionally and socially including mentoring, internal Communities of Practice and our “Evoke University” that provides training and preparation for PMP certifications, Lean Six Sigma, Kaizen, SCRUM and much more. Our employees are hard-working, team-oriented, and come from multiple backgrounds and experience levels. We value our employees’ ideas and welcome suggestions for change and development as a firm.







Show More
Report",5.0,"Evoke Research And Cons
2.9","Washington, DC",-1,"Size
201 to 500 Employees",-1,"Founded
2005","Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting"
Sr. Data Scientist,-1,"Sr. Data Scientist wanted by Fanatics Retail Group Fulfillment, LLC to work in San Mateo, California. Perform Statistical Feature Engineering & Identifying attributes for machine Learning Models. Develop ML models and algorithms for Inventory optimization problems. Use Big Data Technologies to perform advanced data analysis for Supply chain optimization. Develop key metrics to evaluate accuracy of ML and DL models. Communicate complex quantitative analysis, analytic approaches, and findings, in a clear, precise, and actionable manner. 40 hours / week (M-F), range salary from $ 179,878.00 to $204,500.00 per year plus benefits. Master’s of Science Degree in Computer Science, or closely related and 1 year of experience in the job offered, or 1 year as Statistician or closely related, or Bachelor’s Degree in same fields plus 5 years of post-baccalaureate progressive experience in field and 1 year in job offered or 1 year as Statistician or closely related, or any other qualifying combination of education, training, or experience. Experience gained before or after Master’s degree is acceptable. Apply online at: Careers — Fanatics Inc using job code 1016.
Show More
Report",5.0,"Fanatics Inc.
3.7","San Mateo, CA",-1,"Size
5001 to 10000 Employees",-1,"Founded
1996","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,-1,"You're Brilliant. We're Hiring.
You are an accomplished data scientist that thrives in analyzing data and finding key insights. We are small, fast growing start-up, eager to build meaningful, everyday apps at scale. Our first product is Sunshine Contacts, but we are excited about building so much more with your help.
We are passionate about making the mundane magical: building everyday apps that put people first and quietly solve problems using sophisticated technology.
As an early team member, we want people who take initiative in exploring new ideas and work well independently. We are not partial to specific languages or technologies.
If working in a fast-paced environment where you will play a key role in helping us analyze and maintain large data sets sounds interesting to you, please consider applying!
Requirements
MS or PhD in a quantitative discipline (e.g., Statistics, Computer Science, Mathematics, Physics) or equivalent practical experience
Show More
Report",5.0,"Sunshine
4.2","Palo Alto, CA",-1,"Size
1 to 50 Employees",-1,"Founded
2018","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Staff Data Scientist,-1,"Machinify is a revolutionary healthcare software company with a mission to ensure that patients get the right treatment, at the right time, at the right price. The cloud-based Machinify AI platform delivers products that are transforming healthcare administration from a human-powered, error-prone series of workflows fueled by faxes and spreadsheets to a world of transparent, realtime care and payment decisions.
What You’ll Do:
Machinify is seeking a Staff Data Scientist to lead efforts on our flagship data science product. Candidates should have prior experience proactively driving a technical project to production and delivering measurable business impact. Will be required to work hands-on and obtain a deep understanding of healthcare data and work hands-on. Responsibilities include:
Generate revenue for the Machinify Payment Integrity business by building models to identify erroneous medical claims for our insurance payer customers.



Show More
Report",5.0,"Machinify
5.0",California,-1,"Size
51 to 200 Employees",-1,"Founded
2016","Type
Company - Private","Industry
Software Development","Sector
Information Technology"
