Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Staff Data Scientist,-1,"Staff Data Scientist
We’re looking for data scientists to join our team. You'll develop statistical and machine learning models to improve our operations platform and help us provide a better service to our clients. We're looking for generalist data scientists who are excited to jump into new problems and write production-quality code. Leverage data to solve meaningful problems with appropriate complexity Collaborate with a diverse team across engineering, PM, and care operations to define a strategy and execute against it Research operational/logistical problems and proactively identify potential solutions. Lead the design, implementation, and evaluation of descriptive and predictive models. Integrate machine learning into user-facing applications. Mentor and provide technical oversight on teammates' projects throughout the project lifecycle. About you: Excellent communication skills with both technical and non-technical peers. Excellent mathematical and statistical fundamentals, including a degree in a quantitative field (such as Computer Science, Mathematics, Statistics, Economics, Physics) or equivalent professional experience. Wide-ranging professional experience solving complex business problems and shipping Python in a production environment. 5+ years of industry experience. Expertise with numerical software packages such as NumPy, scikit-learn, or Keras. Able to manage product ambiguity, seeking clarity when possible. Are accountable end-to-end for your own projects, through planning, deployment, maintenance, and monitoring. You spot and address potential issues early. Bonus points if you have professional experience with: Designing systems to optimize portfolio allocation in a two-sided marketplace (E.g., ideal matches of people needing and providing care, automated financial incentives to staff remaining shifts, etc.) Using survival analysis and related methods to evaluate risk of employee churn and to predict future high-performers Collaborating with designers to develop effective methods of collecting data in order to quantify highly qualitative attributes, such as personality, taste preferences and perceived quality Using NLP methods to build data products from a variety of unstructured data sources, including phone calls and website forms Applying spatial statistics to incorporate geographic and regional differences in a variety of problem contexts



Show More
Report",5.0,"Honor
3.5",Remote,-1,-1,"Founded
2014",-1,-1,-1,-1
Data Scientists,$101K - $167K (Glassdoor est.),"We are always looking for Data Scientists who want to work on challenging and interesting projects in a variety of industries.
Show More
Report",5.0,"Ars Quanta
5.0","Seattle, WA","Seattle, WA","Size
1 to 50 Employees",,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
$5 to $25 million (USD)"
Data Scientist - Machine Learning,Employer Provided Salary:$100K - $170K,"What is Underdog?
Founded by a team of industry veterans, Underdog was born with the idea that bringing strategic innovation to sports gaming and entertainment is the key to success in an exceptionally competitive market. Underdog has quickly established itself as a leader in the space, and is committed to building the best sports gaming platform in the industry - and supporting the most passionate community of sports fans while doing it!
At Underdog, we're not only about creating these awesome products, but also about growing our culture of passion, ownership, and fun! We believe that great companies are made out of great people. Our continual aim is to create an inclusive environment for everyone, at all levels, to achieve their highest potential at work.

Show More
Report",5.0,"Underdog Fantasy
5.0","Brooklyn, NY",-1,"Size
201 to 500 Employees",-1,"Founded
2020","Type
Company - Private","Industry
Sports & Recreation","Sector
Arts, Entertainment & Recreation"
Data Scientist,$87K - $132K (Glassdoor est.),"About the New York Red Bulls
The New York Red Bulls are one of 28 teams in Major League Soccer (MLS). RBNY, one of the ten charter clubs of MLS, have competed in the league since its founding in 1996. The Red Bulls play home matches at Red Bull Arena (RBA) in Harrison, New Jersey. The three-time MLS Supporters' Shield Winners are owned by the Austrian beverage company Red Bull for which the team is named. The New York Red Bulls offer one of the nation's premier youth soccer development programs, from local soccer partnerships across New York and New Jersey to Regional Development Schools and the Red Bulls Academy teams.

Purpose of this Job
You will create match analysis and performance reports on a week-by-week basis, while also focusing on longer-term research and development projects relating to the match analysis, scouting, and performance aspects of the sporting team. While the primary focus will be with the 1st Team, you will also work with the 2nd Team and the Academy. You will be onsite in Whippany, NJ at the New York Red Bulls Training Facility.


MATCH ANALYSIS REPORTS





Show More
Report",5.0,"New York Red Bulls
4.3","Whippany, NJ","Whippany, NJ","Size
10000+ Employees",,"Founded
1987","Type
Company - Private","Industry
Food & Beverage Manufacturing","Sector
Manufacturing"
Experienced Data Scientist,Employer Provided Salary:$114K - $164K,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
The Boeing Company’s Enterprise Production Systems Engineering (EPSE) has an exciting opportunity for an Experienced Data Scientist to join our data analytics team in one of the following locations: Charleston, SC; Everett, WA; Seattle, WA; or Tukwila, WA.

The Data Scientist will perform necessary data preparation and enhancements to models that will benefit the Enterprise Functional Chief Engineers, the EPSE Leadership Team and Business Operations. The selected candidate will be responsible for choosing best fit methods, defining algorithms, validating and deploying models to achieve business results.

U.S. Government Export Control Status: This position must meet export control compliance requirements. To meet export control compliance requirements, a “U.S. Person” as defined by 22 C.F.R. §120.15 is required. “U.S. Person” includes U.S. Citizen, lawful permanent resident, refugee, or asylee.

US based job, US Person required

Show More
Report",5.0,"BOEING
3.9","Charleston, SC",-1,"Size
10000+ Employees",-1,"Founded
1916","Type
Company - Public","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist - Club Analytics,-1,"Join a team of more than 30,000 team members, comprised of our Club Support Center and over 230 clubs and 7 distribution centers. We’re committed to delivering value and convenience to our Members, helping them save every day on everything they need for their families and homes. BJ’s Wholesale Club offers a collaborative, team environment where all team members can learn, grow and be themselves.
The Benefits of working at BJ’s
BJ’s pays weekly
Generous time off programs to support busy lifestyles*
o Vacation, Personal, Holiday, Sick, Bereavement Leave, Jury Duty
Benefit plans for your changing needs*

Show More
Report",5.0,"BJ's Wholesale Club, Inc.
3.2","Marlborough, MA",-1,-1,"Founded
1984",-1,-1,-1,-1
"AVP, Data Scientist, Risk",Employer Provided Salary:$134K,"AVP, Data Scientist, Risk
New York, New York
Barclays Services Corp.
What will you be doing?
On behalf of a global financial services organization, formulate and apply statistical modelling and apply mathematical and statistical theory and methods to collect, organize, interpret, and summarize numerical data to detect financial crime activities.
Utilize data science techniques including data extraction and preparation, hypothesis testing, applied machine learning pipelines, natural language processing, and model implementation to define and develop innovative and novel data-driven solutions.




Show More
Report",5.0,"Barclays
4.0","New York, NY",-1,"Size
10000+ Employees",-1,"Founded
1690","Type
Company - Public","Industry
Banking & Lending","Sector
Financial Services"
Data Scientist,Employer Provided Salary:$90K - $150K,"Who lululemon Studio is:

lululemon Studio is a hybrid fitness experience that allows Members to experience original classes and programs – from lululemon Studio and the hottest boutique fitness studios – right from the lululemon Studio Mirror, on-the-go via the lululemon Studio App, or in-person at our partner studio locations and lululemon experiential stores.

Formerly known as MIRROR, we joined the lululemon family in 2020. Guests can now experience the lululemon Studio Mirror in 200 stores (and counting!) across North America. Having the resources of a public, global company behind us, we’ll continue to grow rapidly with amazing workout content and in-home fitness innovation.

Ready to build with us?





Show More
Report",5.0,"MIRROR
3.2","New York, NY",-1,"Size
Unknown",-1,"Type
Nonprofit Organization","Industry
Health Care Services & Hospitals","Sector
Healthcare","Revenue
Unknown / Non-Applicable"
Data Scientist,Employer Provided Salary:$120K - $150K,"RECRUITING FRAUD ALERT: We have been made aware of unauthorized recruiting agencies or people impersonating Centerfield employees that have been posting fraudulent jobs on third-party sites. All of our open jobs are posted here on our official Careers page, official LinkedIn account, official Builtin LA Account, or official Indeed/Glassdoor pages, so if it’s not there, it’s not us!

Any outreach by our Talent Acquisition team will come from [@] centerfield [dot]com email domains.

Hi, We're Centerfield.
Super-powered customer acquisition. Centerfield delivers outcome-based digital marketing solutions and personalized omnichannel experiences for the world’s leading brands. Powered by our proprietary Dugout platform, Centerfield acquires customers at scale for leading residential service, insurance, e-commerce and B2B brands. Centerfield’s digital experiences and digital brands, such as Business.com and BroadbandNow.com, reach more than 150 million in-market shoppers annually. Centerfield is headquartered in Silicon Beach and proud to be recognized as a Best Place to Work in Los Angeles.



Show More
Report",5.0,"Centerfield
3.6","Los Angeles, CA",-1,"Size
1001 to 5000 Employees",-1,"Founded
2011","Type
Company - Private","Industry
Advertising & Public Relations","Sector
Media & Communication"
Product Management Data Scientist,-1,"Job Brief
The Data Scientist plays a key role in understanding & evaluating our data, identifying trends/patterns and leveraging this knowledge to plan for future including developing new product features, forecasting flow of shipments in network.
Summary:
The Data Scientist plays a key role in understanding & evaluating our data, identifying trends/patterns and leveraging this knowledge to plan for future including developing new product features, forecasting flow of shipments in network and pro-actively managing the performance quality of our network.



Show More
Report",5.0,"DHL eCommerce
3.8",Remote,-1,-1,"Founded
1969",-1,-1,-1,-1
Data Scientist,-1,"About Society for Science
Founded in 1921, the Society for Science (Society), is a champion for science, dedicated to expanding scientific literacy, effective STEM education, and scientific research. Through its world-class competitions, including the Regeneron Science Talent Search, the Regeneron International Science and Engineering Fair, the Thermo Fisher Scientific Junior Innovators Challenge, and its award-winning magazines, Science News and Science News Explores, the Society, a nonprofit 501(c)(3) membership organization, is focused on promoting the understanding and appreciation of science and the vital role it plays in human advancement: to inform, education, and inspire.

Position Overview









Show More
Report",5.0,"Society for Science
4.1","Washington, DC",-1,-1,"Founded
1921",-1,-1,-1,-1
Scientist I - Neurophysiology Data Analysis,$69K - $105K (Glassdoor est.),"Scientist I, Neurophysiology Data Analysis
The mission of the Allen Institute is to unlock the complexities of bioscience and advance our knowledge to improve human health. Using an open science, multi-scale, team-oriented approach, the Allen Institute focuses on accelerating foundational research, developing standards and models, and cultivating new ideas to make a broad, transformational impact on science.
The MindScope program seeks to understand the transformations, sometimes called computations, in coding and decoding that lead from photons to behavior and conscious experience by observing, perturbing, and modeling the physical transformations of signals in the cortical-thalamic visual system within a few perception-action cycles.
We are seeking a Scientist to be an essential member of a team investigating cell type-specific function by integrating in vivo 2-photon calcium imaging with in vitro spatial transcriptomics. The role of this Scientist will be to perform data analysis and modeling of optical physiology data to study neural coding and circuit dynamics. By linking physiology to gene expression, this scientist will study functional properties and interactions of multiple cell types during visual perception.
Show More
Report",5.0,"Allen Institute
3.5","Seattle, WA","Seattle, WA","Size
201 to 500 Employees",,"Founded
2003","Type
Nonprofit Organization","Industry
Research & Development","Sector
Management & Consulting"
Data Scientist,$114K - $165K (Glassdoor est.),"Who you are
The first Data Scientist at Finrise will play an imperative role in enabling patient financing for out-of-pocket healthcare expenses. You recognize that 56% of Americans with a less than ideal FICO Score need new ways to evaluate creditworthiness in efficient and holistic ways. You’re excited about tackling technical problems that most wouldn’t dare touch. Working with unstructured and nontraditional data doesn’t scare you. Data science, predictive models, and statistics are second nature. You excel in building machine learning systems, conducting foolproof analyses, and leading cross functional projects. While banks are busy evaluating 30-year-old FICO scores, created before a time of the internet and smartphones, you’re building models which will decide who to lend to in real-time. Instead of hiring hundreds of people to manually review, you’re adding new data points to ensure accurate scoring. You’re hands-on, creative, and hyper-analytical. You understand that the ultimate measurement of success is enabling patients to afford care in a time of need, with a fair rate, in terms they understand. At the end of the day, you want to change the way credit is evaluated.
Show More
Report",5.0,"Finrise
5.0","Burlingame, CA","Burlingame, CA","Size
1 to 50 Employees",,"Founded
2015","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist II,-1,"Job Details
New ideas are all around us, but only a few will change the world. That’s our focus at JPL. We ask the biggest questions, then search the universe for answers—literally. We build upon ideas that have guided generations, then share our discoveries to inspire generations to come. Your mission—your opportunity—is to seek out the answers that bring us one step closer. If you’re driven to discover, create, and inspire something that lasts a lifetime and beyond, you’re ready for JPL.
Located in Pasadena, California, JPL has a campus-like environment situated on 177 acres in the foothills of the San Gabriel Mountains and offers a work environment unlike any other: we inspire passion, foster innovation, build collaboration, and reward excellence.
Do you excel in an environment that values exploration and discovery? We have a universe of opportunities waiting for you!
$112,070 - $128,544
Show More
Report",5.0,"JPL/NASA
4.5","Pasadena, CA",-1,-1,"Founded
1936",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$55K - $65K,"About Us:
Bridgetown Consulting is a full-service staffing and placement firm servicing client in America for the past 13+ years. We are dedicated towards fulfilling the IT needs of our clients. From staffing to full implementation of projects we provide the highest quality IT Services. We Intend to deliver exceptional student outcome. We don't just help you secure a tech job but build a solid career in technology.
Job description
Good understanding of the following:
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Show More
Report",5.0,"BCG
4.4","Piscataway, NJ",-1,"Size
10000+ Employees",-1,"Founded
1963","Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting"
Data Scientist I / II - Computational Statistics & Machine Learning,$86K - $126K (Glassdoor est.),"Job Overview
As a member of the Data Science Department, you should expect to work daily on some of the company’s most critical and difficult problems. This goes further than developing algorithms and models. As part of the department, you will be expected to present research to internal customers and use your skills to build world class products.
Education
(Minimum) 4 Yr. bachelor’s degree in Statistics, Applied Mathematics, Machine Learning, Data Science, Computational Computer Science or another mathematically intensive field.
(Preferred) Master’s degree in Statistics or Applied Mathematics.
Preferred
Preferred
Preferred
Preferred
Preferred
Show More
Report",5.0,"Sorenson Communications
3.6","Salt Lake City, UT",-1,"Size
10000+ Employees",,"Founded
2003","Type
Company - Private","Industry
Telecommunications Services","Sector
Telecommunications"
Data Scientist – AI for Intelligent Vehicles,$52K - $86K (Glassdoor est.),"Argonne’s Vehicle and Mobility Systems department (
vms.taps.anl.gov
) is looking for a data scientist to apply machine-learning, deep-learning, reinforcement learning and other AI techniques towards the goal of making vehicles more intelligent, and more energy-efficient. In this position, the candidate will help solve many challenges, including:
Data-driven driver model. Future vehicle speed prediction, using as input route information from navigation system, and prior driving history. Applications include EV range prediction, horizon generation for driving/powertrain control optimization, eco-routing, drive cycle generation, etc. The candidate will train the model on very large databases of real-world driving data, and special attention will be paid to demonstrating the validity of the model.
AI for “eco” automated driving controls. Applying AI to longitudinal speed control with energy-efficiency as one of the objectives. The input to the AI will be information from sensors, V2V communications and digital maps. Training will involve running very-large scale simulations of automated driving vehicles using HPC. After demonstration of robustness and performance in simulation, the newly developed controls will then be deployed and demonstrated in experimental automated vehicles.
Research Development (RD)
Computational Science 2
Regular
Full time
Show More
Report",5.0,"Argonne National Laboratory
4.5","Lemont, IL","Lemont, IL","Size
1001 to 5000 Employees",,"Founded
1946","Type
Government","Industry
Research & Development","Sector
Management & Consulting"
Senior Data Scientist,$103K - $150K (Glassdoor est.),"Position: Senior Data Scientist
Preferred Location: Dallas, Texas, or Columbus, GA
Contract
Job Description
Working experience in statistical techniques, Machine Learning, Deep learning, Text analytics/NLP and reporting tools.
Past exposure to programming languages (like R/Python, HIVE, SQL, etc.).
Ability to handle and summarize large data sets using SQL or Hive-SQL or Spark
Proven skills in translating analytics output to actionable recommendations.








Show More
Report",5.0,"Qcentrio
5.0","Dallas, TX","Dallas, TX","Size
51 to 200 Employees",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Senior Data Scientist,Employer Provided Salary:$170K - $234K,"About The Opportunity:
We’re all about connecting hungry diners with our network of over 300,000 restaurants nationwide. Innovative technology, user-friendly platforms and streamlined delivery capabilities set us apart and make us an industry leader in the world of online food ordering. When you join our team, you become part of a community that works together to innovate, solve problems, grow, work hard and have a ton of fun in the process!

Why Work For Us
Grubhub is a place where authentically fun culture meets innovation and teamwork. We believe in empowering people and opening doors for new opportunities. If you’re looking for a place that values strong relationships, embraces diverse ideas–all while having fun together–Grubhub is the place for you!

More About the Role

The Impact You Will Make:
What You Bring to the Table:


And Of Course, Perks!:
Show More
Report",5.0,"Grubhub Holdings, Inc.
3.7","New York, NY",-1,"Size
1001 to 5000 Employees",-1,"Founded
2004","Type
Company - Public","Industry
Internet & Web Services","Sector
Information Technology"
Principal Machine Learning Data Scientist,$126K - $186K (Glassdoor est.),"Working at Atlassian

Atlassian can hire people in any country where we have a legal entity. Assuming you have eligible working rights and a sufficient time zone overlap with your team, you can choose to work remotely or from an office (unless it’s necessary for your role to be performed in the office). Interviews and onboarding are conducted virtually, a part of being a distributed-first company.

Are you a Data Science practitioner with a deep toolset who values helping partners scope business problems and provide analytic solutions? Do you relish the opportunity to dive headfirst into projects and contribute to an analytics ecosystem and lead optimization across the business? If so, this role is for you!
As a Principal Data Scientist on our Customer Support Services team, you will partner with important business domains, focusing on some of the most exciting challenges Atlassian faces.







Show More
Report",5.0,"Atlassian
4.7","San Francisco, CA",-1,"Size
5001 to 10000 Employees",,"Founded
2002","Type
Company - Public","Industry
Software Development","Sector
Information Technology"
Data Scientist I,-1,"The Trade Desk is a global technology company with a mission to create a better, more open Internet for everyone through principled, intelligent advertising.

Handling over 600 billion queries per day (more than 100X the query volume of search globally), our platform operates at unprecedented scale. We have also built something even stronger and more valuable: an award-winning culture based on trust, empathy, collaboration, and ownership. By working together across typical dividing lines, we are better as a team than any of us could be apart.
Do you have a passion for solving hard problems at scale? Are you eager to join a trust-based, globally-connected team, where your contributions will make a meaningful difference?

Come and see why Fortune Magazine consistently ranks The Trade Desk among best small-medium sized workplaces globally.
ABOUT THE ROLE


Show More
Report",4.2,"The Trade Desk
4.2","San Jose, CA",-1,-1,"Founded
2009",-1,-1,-1,-1
Data Scientist - Information Research,-1,"AbbVie Information Research is seeking a data scientist to design, development and maintain solutions focused on data. As a Data scientist, you will be a core member of a high-performance team of scientists, data engineers and architects focusing on driving technology innovation and continuous improvement.
You will independently identify, develop, and optimize new business technology solutions to address critical business needs through the integration, visualization, and analysis of large and complex data sets. Read and adapt literature and publicly available information to accomplish assignments. Demonstrate proficiency in a broad range of techniques and methods for data and health sciences, including bioinformatics, software development, data warehousing, and/or statistics.
Responsibilities.




Show More
Report",4.2,"ABBVIE
3.9","Crystal Lake, IL",-1,-1,"Founded
2013",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$85K - $135K,"Our client is seeking a Data Scientist that can work a hybrid schedule. Candidates MUST BE local to the Chicago, Illinois area.
What will your day look like?
The Data Scientist is responsible to lead the development, validation, documentation, and implementation of statistical and advanced machine learning models that are used for decisioning and product management throughout member lifecycle, including segmentation, optimization, and prescriptive analytics; work effectively with internal clients to understand the business needs, propose appropriate quantitative solutions, and develop data-driven recommendations to improve member experience and achieve business objectives; provide statistical and analytical inputs for the development and implementation of policies and business plans related to loan origination, portfolio management, loss forecasting and portfolio monitoring; proactively collaborate with cross-functional partners including Business Intelligence, Model Risk Management, and Information Technology (Database Engineers, Application Development and Information Security); and deliver effective presentations of analysis results and recommendations to multiple levels of leadership and business partners. The incumbent is a key contributor to the success of the Risk Analytics team, with the general supervision provided by the Manager, Decision Science.
Show More
Report",4.2,Impact Solutions,"Chicago, IL",-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,Employer Provided Salary:$86K - $172K,"At ADT, we’ve been in the business of helping save lives for more than 145 years. As the number one smart home security provider serving residential and business customers, our people are our most important asset. Headquartered in Boca Raton, FL and at more than 200 locations across North America, our employees help empower our customers to live more secure and confident lives. Join our team and help us protect what matters most. For more information, visit www.adt.com or follow us on Twitter, LinkedIn, Facebook and Instagram.
Who We Are:
The People Analytics team, functioning as a division of HR Services and Operations, serves as the company’s leading analytical authority on our people, translating data into high-value, actionable insights for senior leadership, HR business partners, and people leaders within the organization in the pursuit to solve business problem


Show More
Report",4.2,"ADT
3.2","Boca Raton, FL",-1,"Size
10000+ Employees",-1,"Founded
1874","Type
Company - Public","Industry
Security & Protective","Sector
Management & Consulting"
Senior Data Scientist,Employer Provided Salary:$70K - $105K,"Job Description

Data & Analysis - Senior Data Scientist
We are the connected marketing agency, a full-service agency with modern creative & media, data, and technology services all under one roof.
The Data & Analysis team uses data-driven insights to fuel strategic growth for clients. We believe that data should never exist in a vacuum; instead, it should be put to work to bring the best ideas and stories to our clients.
Digitas’ Data Science practice sits within our DNA (Data & Analysis) capability and develops industry-leading analytical solutions for clients across industries, channels and business functions. We apply a bespoke and cutting-edge arsenal of statistical, analytical and computing techniques to complex data problems at scale, with an emphasis on game-changing—and measurable—business impact. We work in close collaboration with colleagues across all agency disciplines to develop truly innovative, highly effective, data-powered solutions for our clients.








Show More
Report",4.2,"Digitas
3.9","New York, NY",-1,"Size
5001 to 10000 Employees",-1,"Founded
1980","Type
Subsidiary or Business Segment","Industry
Advertising & Public Relations","Sector
Media & Communication"
Environmental Data Scientist,$75K - $108K (Glassdoor est.),"Discover your full potential. At Tetra Tech, we are collaborating with industry-leading experts for a sustainable future for our world. We combine consulting and engineering with advanced analytics and technology to solve the world’s most complex challenges. Our innovation hubs across the globe will enable you to share ideas and best practices while growing your professional network. Wherever you are in your career journey, you will benefit from working with world-class engineers, scientists, and technical specialists.
Tetra Tech, Inc. is a multi-disciplinary engineering and environmental consulting firm that is continuously ranked #1 in Water related services by Engineering News Record (ENR). We hire the best minds in the industry and give them the opportunity to grow within their field and collaborate with our team of highly experienced water resource professionals. Tetra Tech offers competitive salary/benefits and ample opportunity for career growth.
Are you looking for a chance to build your career with a company who is Leading with Science®? Are you interested in working with a group of talented individuals who drive innovation in applied research and policy? We are currently seeking an environmental data scientist to support the Ecological Data Science team. Our group currently works on landscape and aquatic ecology projects relating to empirical statistics and machine learning, hydrologic and water quality analytics, geospatial data creation and modeling, data dashboard development, and applied policy interpretation and guidance.
We are in search of a new team member with a strong quantitative skillset to support government, nonprofit, and private research-oriented projects from local to continental scales. This is an engaging and high impact professional position where you will work closely with national industry and research leaders to provide technical support for our clients in evidence-based decision-making employing a variety of skills including: data science, geospatial and environmental analytics, ecological monitoring and assessment, statistical modeling, remote sensing, and science communication. In this role you will have the opportunity to work as a team member to support and manage routine and non-routine environmental projects of substantial variety and complexity, typically under the direct supervision of a Senior Scientist.



Show More
Report",4.2,"Tetra Tech
3.8","Research Triangle Park, NC","Research Triangle Park, NC","Size
10000+ Employees",,"Founded
1966","Type
Company - Public","Industry
Architectural & Engineering Services","Sector
Construction, Repair & Maintenance Services"
Data Scientist,$79K - $117K (Glassdoor est.),"We are looking for a creative, critical, constructive, communicative practitioner of data science to join our team!

What You Will Be Doing:

Data science is the practice of generating novel information, which cannot be found by lookup
in the raw or explicit data available, by statistical and mathematical techniques in order to
augment and/or automate decisions and processes critical to business success. We are looking
for a creative, critical, constructive, communicative practitioner of data science to join our
team. You will work as an internal consultant in relationship with business partners and experts
in diverse business and technical domains to conceive, design, develop, and deliver solutions to
complex and ambiguous problems by the application of data science or Artificial Intelligence
(AI). You’ll probably not have all the skills and abilities below, but you’ll know these represent
what it takes to do data science well, and if you’re called upon to demonstrate these skills and










Show More
Report",4.2,"Steelcase
4.0","Grand Rapids, MI","Grand Rapids, MI","Size
10000+ Employees",,"Founded
1912","Type
Company - Public","Industry
Consumer Product Manufacturing","Sector
Manufacturing"
Imaging Data Scientist,$97K - $141K (Glassdoor est.),"Company
LevitasBio is advancing science and human health by providing researchers with a new and powerful method of cellular analysis. Our disruptive levitation technology overcomes the current technological limitation of cellular processing by providing a label-free, simple, and gentle method of isolating specific cell populations.

We are seeking highly motivated imaging data scientist to be part of our innovative and passionate Research & Development team developing instrument control, imaging analysis and visualization applications for the world's first label-free cell separation platform LeviCell.

Responsibilities


Show More
Report",4.2,"Levitas Inc.
5.0","Menlo Park, CA","Menlo Park, CA","Size
1 to 50 Employees",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist / AI Engineer,$93K - $144K (Glassdoor est.),"Nolij Consulting LLC is a certified Women-Owned Small Business (WOSB) that provides information technology services in test and evaluation (T&E), enterprise architecture (EA), electronic health record (EHR) modernization, infrastructure operations and maintenance (O&M), data analytics and visualization, and agile transformation. Our mission is to understand the challenges and goals of our clients, address them with innovative solutions, and work together to achieve project success. We’re eager to hear from candidates like you that can join and contribute to our team.
Nolij Consulting has an opening for Data Scientist / AI Engineer role at Mclean VA.
Responsibilities
Shall play a critical role in the growing and implementing Data Science solutions for the client.
Show More
Report",4.2,"Nolij Consulting
4.4","Vienna, VA","Vienna, VA","Size
51 to 200 Employees",,"Founded
2012","Type
Company - Public","Industry
Business Consulting","Sector
Management & Consulting"
Experienced Data Scientist,-1,"We believe that the way people interact with their finances will drastically improve in the next few years. We’re dedicated to empowering this transformation by building the tools and experiences that thousands of developers use to create their own products. Plaid powers the tools millions of people rely on to live a healthier financial life. We work with thousands of companies like Venmo, SoFi, several of the Fortune 500, and many of the largest banks to make it easy for people to connect their financial accounts to the apps and services they want to use. Plaid’s network covers 12,000 financial institutions across the US, Canada, UK and Europe. Founded in 2013, the company is headquartered in San Francisco with offices in New York, Salt Lake City, Washington D.C., London and Amsterdam. #LI-Remote

Data Science - Analytics
Making data driven decisions is key to Plaid's culture. To support that, we need a data science team that can apply their analytical skills to understand our users and influence decision making. This includes: building and maintaining core data sets and metrics, helping the team design experiments and design experiments and running in-depth follow up analyses, and supporting, educating, and providing guidance to teams on their product decisions.


Show More
Report",4.2,"Plaid
4.3",Remote,-1,-1,"Founded
2012",-1,-1,-1,-1
